iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4
380,20.60093552013051,0.16889034983381068,0.45976860797964036,30.911364730420495,0.001681200899845118,0.5360370953260717,1.3989271349858978,6.98897331155167e-13,0.16939431925053677,0.15326519778787545,0.01046489082443283,0.10736934895784364,0.006081204340349785,0.31737325333608557,0.16572454978678264,0.006411285491029097,0.4907940755858358,0.17437633231201918,0.0018031480547229472,0.7144808831333388
381,20.55156309522032,0.18116626231694113,0.4505815820302814,175.00826785772165,0.00165518153350889,0.5362451490876977,1.3996455734765443,6.781982123220333e-13,0.16933345631948554,0.15316353373520908,0.010458152728823066,0.10736640443267165,0.0060721885764050965,0.31737194701205207,0.16571638975193367,0.006385960599462472,0.49078767514781557,0.17437596575796818,0.0017885016733419261,0.7144744639742812
382,20.340228496882613,0.17116737469467652,0.4506059030536562,205.8348805606987,0.001629325213275175,0.5361693325945475,1.4004326692580062,6.567724956834441e-13,0.16927838944400275,0.15307146332945346,0.01045187866857648,0.10736373071017273,0.0060640407706195705,0.31737076664747893,0.1657089686727739,0.006363101925364,0.4907818918882983,0.1743755875427859,0.0017753072934733657,0.7144686653712714
383,20.987995939048208,0.1510089622005431,0.4483371290843934,178.86427754408467,0.0016036331993445477,0.535846443459468,1.4012830541589711,6.347832768043095e-13,0.16922801459034945,0.1529871846992477,0.01044600898149563,0.10736127127290224,0.0060565975294028995,0.3173696886302409,0.16570213077207518,0.006342255563258133,0.4907766143052593,0.17437517947512324,0.0017633045729698285,0.7144633802836535
384,20.85470194223692,0.14913162227581864,0.4626859319396317,126.47099479539436,0.0015781067439095222,0.535309411316357,1.4021977618924726,6.122669932691033e-13,0.16918109414271384,0.15290873707763433,0.010440555078113145,0.10735895543617754,0.006049670856473821,0.31736868495794385,0.1656956749161493,0.006322885434529777,0.4907717071788854,0.17437470670088612,0.0017521833690085993,0.7144584773118445
385,20.051631106530643,0.14902243082028904,0.4442503659520298,28.988684174681953,0.0015527470910935187,0.5350831845179297,1.4030025147725522,5.926369431702205e-13,0.16912972251125777,0.15282308091984845,0.010434713473509438,0.10735631941402217,0.006042105518741314,0.31736758875333376,0.16568826109953758,0.006301808382730065,0.490766379027102,0.17437380961367493,0.0017401585038954793,0.7144532025988501
386,20.575605535562637,0.1488773704279673,0.443328111898154,30.36794623962747,0.0015275554768902442,0.5351278384261359,1.4037095164047066,5.754969008559923e-13,0.16907432493660438,0.15273093128475596,0.010428561165989423,0.1073533950185246,0.006033963295869281,0.3173664087382281,0.16567998726597227,0.006279199542491947,0.4907606713019986,0.17437253442875889,0.0017273322258431585,0.7144475952638293
387,20.715480838937225,0.14870888817370514,0.4661460069473833,32.3189074414167,0.0015025331291034288,0.5354082101998195,1.404331126045484,5.605102238497023e-13,0.1690174378850879,0.15263640716928456,0.0104222771892591,0.10735034159651605,0.006025616539018534,0.3173651991685564,0.16567131977380764,0.006256088177018039,0.4907548402129675,0.17437102950092218,0.001714282277211643,0.7144418980223676
388,20.246424496943533,0.1485172760597422,0.4449742629658431,30.669930167975753,0.0014776812672870094,0.5358932490793968,1.4048764224917034,5.473899711460936e-13,0.16895855058214074,0.15253867547333452,0.0104158338911554,0.1073471328841662,0.006016988974721695,0.317363948697665,0.16566218724537773,0.006232266157649076,0.4907488324441382,0.17436928949100802,0.001700894822965146,0.7144360606395491
389,20.408450356797466,0.1761220134441267,0.4433273000176996,30.960172903171888,0.001453001102685663,0.5365555579849886,1.4053543475685006,5.358908098303976e-13,0.16889845645453488,0.15243902949263372,0.010409300747431762,0.10734382060222325,0.006008195838763295,0.31736267391114054,0.1656527429698814,0.006208050595974105,0.49074272610520286,0.1743673700413609,0.0016873454712469326,0.7144301555253707
390,21.261404950936495,0.2084414365824827,0.446205795975402,181.0972112070058,0.0014284938381758005,0.5369141986746675,1.405915000674335,5.233744204114127e-13,0.1688441198640035,0.15234883483645864,0.01040322230449719,0.10734082244947289,0.006000251260857672,0.3173615222192023,0.16564418834709063,0.006186189885580426,0.4907372073747838,0.17436561771604872,0.0016751439186481552,0.7144248229726429
391,20.51609717569375,0.21490064216979052,0.45478241820819676,231.6798425349357,0.0014041606682069132,0.537007709872522,1.4065408429076909,5.101719240196124e-13,0.16879534672405372,0.15226772837530034,0.010397525486424053,0.1073381321909445,0.005993127236669778,0.3173604902119298,0.16563650643339536,0.006166598987471745,0.49073225830102857,0.17436403708869555,0.0016642341584436264,0.7144200438520282
392,20.339747464781624,0.19401446838660308,0.4460723241791129,244.8767302999546,0.0013800027787433825,0.536870542599805,1.407221200394877,4.964902946047124e-13,0.16875160812169204,0.15219484004692171,0.010392167216887668,0.10733571945219349,0.005986740803527785,0.31735956578231234,0.165629613604729,0.0061490533510458875,0.49072782371783674,0.1743626103805838,0.0016544716851473406,0.7144157588276572
393,20.778959763085613,0.16265333984800848,0.4439545169007033,215.2333856872999,0.001356021347206654,0.5365334194410974,1.407949837487334,4.82457137055161e-13,0.16871197253571912,0.15212868373884955,0.010387138041989522,0.10733353203886802,0.005980958631818188,0.317358729356935,0.16562336023057697,0.0061331782123473354,0.4907238100827557,0.1743613053301429,0.0016456541480938303,0.7144118832675678
394,20.722158838584548,0.14781043531637153,0.4626000199932605,156.54722003285485,0.001332217542417869,0.5360237438313787,1.4087257648598837,4.681172352694274e-13,0.1686755032553226,0.1520677790288452,0.010382445005487103,0.10733151504145814,0.005975640132374225,0.3173579601026711,0.16561759410504598,0.006118599024646202,0.4907201233177302,0.17436008692099572,0.0016375752508557388,0.7144083296697338
395,20.292393204687183,0.14773623038590458,0.4478897221852094,31.132541592329634,0.001308592524540895,0.535782855242017,1.4094077956449127,4.556013000300511e-13,0.16863577211053093,0.1520015883443664,0.0103775340886523,0.1073292915508542,0.005969851972929612,0.31735712258800997,0.16561123749187662,0.006102789678102309,0.49071613344464654,0.17435866473097403,0.0016288648378642962,0.7144045176462568
396,20.319823709859005,0.14763381252748006,0.4459889989811927,30.397441482101915,0.0012851474450257668,0.5357755827903166,1.4100065593338553,4.446633391606049e-13,0.16859319311073429,0.15193077897934107,0.010372426476621921,0.10732688788612152,0.005963654431254068,0.3173562254703344,0.1656043670615024,0.006085914921332689,0.4907118802938607,0.1743570653307021,0.0016196138335354308,0.7144004832255269
397,20.846914741729787,0.14750530568147155,0.4665259721223265,31.41089864637488,0.0012618834465525906,0.5359709438102763,1.4105312223225754,4.3509346049986465e-13,0.16854772902802723,0.1518553003907812,0.010367136203414529,0.10732430520162933,0.0059570440135757585,0.31735526853644763,0.16559698721324473,0.0060679692378147534,0.49070736232543605,0.17435529488451817,0.0016098214872778596,0.7143962246170754
398,20.51390210715172,0.14735359369409126,0.4455006739590317,30.12056030415146,0.0012388016629758254,0.5363416342383464,1.4109901235787854,4.267120295718103e-13,0.16849962833422913,0.15177554856144593,0.010361669865242047,0.10732155810748283,0.005950055230790113,0.31735425634454995,0.16558914138400438,0.006049046681870442,0.49070260101123114,0.17435336986559516,0.0015995407580234326,0.7143917615556645
399,20.511313145888348,0.1695332631041545,0.4464400380384177,30.33928388487801,0.0012159032192690445,0.5368635791257761,1.4113908414092895,4.1936486137578645e-13,0.16844935896936472,0.1516922948408267,0.01035607630479603,0.10731867303035472,0.005942753543071311,0.3173531977919845,0.1655809058023468,0.006029321895340741,0.4906976372814595,0.17435131495535647,0.0015888664165706965,0.7143871310576934
400,20.673752822599905,0.19075631032451812,0.4441481961403042,174.99074306763467,0.0011931892314700856,0.5371350512379617,1.4118606839926668,4.11306860370449e-13,0.16840380326298984,0.1516167832240187,0.0103508988686275,0.10731605945626538,0.005936142294429215,0.3173522393578351,0.1655734462064587,0.00601148688262633,0.4906931450755919,0.174349449883538,0.0015792343648884325,0.714382943275698
401,20.58103476781112,0.19276867536687875,0.4540200219489634,215.0063910455749,0.0011706608066266702,0.5371886966933284,1.412385714542343,4.027434713761176e-13,0.16836278385970577,0.15154869348061661,0.010346079364671053,0.10731370662071073,0.005930193057338105,0.31735137717301304,0.16556672772091027,0.005995444913487628,0.49068910172620167,0.17434776776248523,0.0015705871296218912,0.7143791763352564
402,20.17973475818913,0.17654653952562854,0.44599826796911657,217.7381995076563,0.0011483190427424423,0.5370535963460988,1.4129569744993609,3.938098938873708e-13,0.16832589835143688,0.1514873633223791,0.010341582966690624,0.10731159262124529,0.00592484776815233,0.3173506030505341,0.16556068861208148,0.005981038714437971,0.4906854693768531,0.17434625351492208,0.0015628331692531887,0.7143757934486571
403,21.14121549859499,0.15451184882332358,0.4448657319881022,182.01483755519536,0.0011261650287234543,0.536755657759066,1.41357120233414,3.845619820790192e-13,0.16829230612159163,0.1514314372147037,0.010337373185432992,0.10730966710955923,0.005919981965538011,0.3173498986023296,0.1655551859468832,0.005967929458322581,0.490682163018865,0.17434487081936323,0.0015557900897585969,0.7143727175033094
404,21.033134326412895,0.14677339715956564,0.4630666100420058,146.59079339004245,0.0011041998443250959,0.5363178251098902,1.4142247783263355,3.750637201127658e-13,0.1682612722545939,0.15137976931695898,0.010333477672527123,0.10730788702507058,0.00591548754481119,0.3173492478089759,0.1655501013271001,0.00595583647146679,0.49067911217822135,0.1743435894890838,0.0015493060082622672,0.7143698840366806
405,20.7321975664759,0.14671248713178714,0.4441531200427562,30.932877989120588,0.0010824245600994634,0.5361045499640582,1.414800400636412,3.667700916847905e-13,0.1682289148282977,0.15132352869897073,0.010329370231085553,0.10730745049937569,0.0059105721448385815,0.3173485330412309,0.16555012022456503,0.005942644334976025,0.4906757857091942,0.17434773273379806,0.0015422721220223984,0.7143668234315711
406,19.731824822369582,0.14662882207728814,0.446046925149858,28.863849894965725,0.0010608402373431939,0.5360857641769453,1.4153047907428344,3.5952082203351276e-13,0.16819424887493475,0.1512637929917876,0.010325088140311274,0.10730671304064988,0.005905353746251946,0.31734777483119697,0.16554914378015811,0.005928680206367667,0.49067226984282897,0.1743511277255496,0.001534855955085471,0.7143636059187675
407,20.608122682358967,0.1465250711843602,0.4644102731253952,31.253387241591923,0.0010394479280457247,0.536235011335556,1.4157460992023412,3.5317863972587127e-13,0.1681575058259459,0.15120093568425627,0.010320689030671687,0.10730570394267894,0.005899858958449176,0.31734697614498336,0.16554727193707927,0.005914010057613386,0.4906685777653503,0.17435385688561558,0.001527091325072909,0.7143602424488965
408,20.84478436027135,0.14640827186385294,0.44384051114320755,32.214192554907434,0.0010182486748380308,0.5365290144151685,1.4161343616223612,3.476256448585418e-13,0.16812108987964514,0.15113665808394447,0.010316245462816964,0.10730587627220382,0.005894225970302727,0.3173461550839765,0.16554980777783926,0.0058989964708656435,0.49066479762899107,0.17436108418727414,0.001519175318941765,0.7143568169502038
409,20.308736265844512,0.15448129707664934,0.4469890820328146,30.157856669776017,0.0009972435109418076,0.5369472461933561,1.4164729712693942,3.427603066317711e-13,0.16808289762241396,0.1510699510521481,0.010311714206616059,0.10730567672355644,0.005888380807193193,0.31734530325558824,0.16555105652761326,0.005883451329798954,0.4906608849534386,0.17436720162289968,0.001511004509827197,0.7143532841283969
410,21.065637933638364,0.16540396075903205,0.4522717541549355,158.7409589245168,0.0009764334601191078,0.5371611298344295,1.4168685584815646,3.373831485252346e-13,0.16804797711896552,0.1510090617731519,0.01030756129261633,0.10730542988280373,0.005883048369755931,0.31734452600227586,0.16555195870509049,0.005869281724706624,0.49065731559617115,0.17437254768333627,0.0015035696039845568,0.7143500638532615
411,20.13613277121356,0.16596761214617858,0.4504061189945787,173.4748838921695,0.0009558195366224508,0.5371980919999289,1.4173105350053286,3.3162272937353903e-13,0.16801630251249647,0.15095386098635336,0.010303723940126235,0.10730516287430014,0.0058782213148300885,0.3173438225484126,0.16555261510512734,0.00585646497298541,0.49065408523273074,0.17437722709858144,0.0014968518144827315,0.7143471498342341
412,20.261652971759652,0.15696325390063778,0.44473232910968363,175.851417199446,0.000935402745145387,0.5370824694621107,1.4177914058424987,3.25570976852862e-13,0.16798755273589708,0.1509037764090727,0.010300167214994575,0.10730488181379126,0.005873849334031308,0.317343185646315,0.16555306555402116,0.00584486703296808,0.4906511610858063,0.17438132040712345,0.0014907796611865148,0.7143445128118491
413,20.44487281124583,0.14598759703492944,0.44722179998643696,164.92634359565048,0.0009151840807735252,0.5368358114725434,1.4183053347839718,3.19299246883645e-13,0.16796111194461866,0.1508577878114059,0.010296876249384362,0.10730457159467423,0.0058698386331120485,0.3173426014236646,0.1655532877929267,0.005834238544356719,0.49064848057870836,0.17438488402176733,0.00148522354706313,0.7143420979814344
414,20.469570134446005,0.1459235546383745,0.4604533698875457,30.155967939901767,0.0008951645289360467,0.5367613817490754,1.418754619304687,3.138205989964047e-13,0.16793217103939076,0.15080796547037373,0.0102934190089751,0.10730397269443935,0.00586549132997968,0.31734196846295437,0.1655525720509329,0.005822747523239787,0.49064558656945756,0.1743877864628292,0.0014792392637852036,0.7143395051637986
415,20.418098580978707,0.14583839645320892,0.4436556361615658,29.593168794278917,0.0008753450653576639,0.5368353079941628,1.4191464193313421,3.0903118305351614e-13,0.1679005013758631,0.15075390540604527,0.010289772233146612,0.10730308915181895,0.005860772262796193,0.31734128164932884,0.16555094555741803,0.005810303606827238,0.4906424560644473,0.174390083569984,0.0014727813198452489,0.7143367139552619
416,20.26464693862629,0.1494944811890868,0.44591557513922453,28.938992559251734,0.0008557266560110695,0.537036615398391,1.4194878034482539,3.0484163567297813e-13,0.1678669575791097,0.15069696588853188,0.010285980568487365,0.10730198685519646,0.005855804102044826,0.31734055904182074,0.16554860712981403,0.00579723166544413,0.4906391704229873,0.17439187089308933,0.0014660187535714558,0.71433379571267
417,20.669773145651767,0.15035450897083608,0.4641101888846606,133.16926247591803,0.0008363102570698579,0.5370814767837611,1.4198752423409426,3.002865221456997e-13,0.1678363612088983,0.15064506600483066,0.010282508988030892,0.10730095584225816,0.005851278564876031,0.31733990072738466,0.16554637962982924,0.005785335952917195,0.49063617853298314,0.17439340156092334,0.001459874036983533,0.7143311403383362
418,20.360455602213147,0.14564653907237854,0.44298106408677995,145.8518260181002,0.0008170968148619213,0.5369917476050621,1.4202989084342543,2.954707470909145e-13,0.1678083616927524,0.15059761142502512,0.010279327763874238,0.1072999874704924,0.005847142769552984,0.3173392990485127,0.1655442494375659,0.005774475145243668,0.4906334455801534,0.17439470559168962,0.001454272286312441,0.7143287168949358
419,21.151484091370236,0.14555203286140214,0.4454926878679544,120.61254211424898,0.0007980872658233266,0.5367868928227757,1.4207571297015167,2.9041699803774116e-13,0.16778254225346592,0.15055390795134888,0.01027641087500679,0.1072990673747855,0.005843334048412549,0.3173387447972779,0.16554218559601294,0.005764482113501999,0.49063092975742484,0.17439580455848328,0.0014491256715965853,0.7143264883736427
420,20.658351566100187,0.14549185828980313,0.4630793158430606,32.218874988410974,0.0007792825364526756,0.5367309051503231,1.4211574989313067,2.860053724982947e-13,0.1677555144051661,0.15050834110563568,0.010273404576420456,0.10729801026585117,0.005839363202204275,0.3173381670731753,0.16553968008737613,0.005754083214074846,0.4906283139337867,0.1743965929240166,0.0014437857828388603,0.7143241805124121
421,20.655525917356865,0.145417506769342,0.44344999897293746,31.931411548134562,0.0007606835432659496,0.5368027081817172,1.4215067370148007,2.821519428631433e-13,0.1677272972196887,0.15046093608602218,0.010270320415655503,0.10729682455516425,0.005835231020947727,0.31733756578534306,0.16553676374722218,0.0057432795571947855,0.490625597484417,0.17439710186234691,0.0014382525594622381,0.7143217921185906
422,20.845232340821394,0.14533077233025013,0.44676010799594223,31.5956824184809,0.0007422911927518332,0.5369837933670313,1.4218108600152564,2.787843880197386e-13,0.16769801292472214,0.1504118803691184,0.010267166164820969,0.10729552584468076,0.005830955519323408,0.31733694382873057,0.16553348697389506,0.005732120431356698,0.4906227933073154,0.17439736536797856,0.0014325524555308,0.7143193346209811
423,20.140681043219868,0.1517773084747944,0.44762359000742435,29.936008050397415,0.0007241063813275485,0.5372579078640972,1.4220753206175865,2.7584024651748234e-13,0.16766796400313455,0.15036165093520348,0.010263954396288855,0.10729413653085955,0.005826577959013671,0.3173363068877932,0.16552991775004697,0.0057207111066003135,0.4906199264799348,0.17439741923271473,0.0014267383848577265,0.7143168292678949
424,20.84948038019219,0.1573469885472946,0.4510191681329161,140.04983360794083,0.0007061299952951432,0.537387010724461,1.422380635725364,2.7258609890956277e-13,0.1676406185309796,0.15031595282117632,0.010261021371753259,0.10729286200462754,0.005822597271362164,0.3173357275895063,0.16552663238352827,0.005710344964820762,0.4906173202487608,0.17439742837143615,0.0014214630516179026,0.7143145531925765
425,20.530613463172962,0.15631870358642885,0.44477280392311513,148.73413556935375,0.0006883629107983164,0.5373916014181024,1.4227192839508844,2.6909403704020145e-13,0.16761578638715288,0.15027444327163414,0.010258317357683044,0.107291696858647,0.005818985709512864,0.3173352020826339,0.16552362012429364,0.005700948425779918,0.4906149570472476,0.17439740407920223,0.001416687312375628,0.7143124907321369
426,20.103824106016955,0.15021196554324875,0.44700338691473007,172.49551636742797,0.0006708059937796987,0.5372897065278164,1.4230826473732927,2.654462948761561e-13,0.16759331637640015,0.15023687233278038,0.01025583725884157,0.10729063657463543,0.005815720469745129,0.3173347270655598,0.16552087204810131,0.005692459831579432,0.49061282170007325,0.17439735641727075,0.001412377998117246,0.7143106282249598
427,20.29812021886993,0.14502229269269123,0.45997426100075245,145.91564545765917,0.0006534600999386576,0.5370973110150904,1.423468202772084,2.6166758915154577e-13,0.16757277537976026,0.15020253550993842,0.010253562256946732,0.10728965954322718,0.005812737851731377,0.317334293174965,0.16551833157860263,0.005684712172839205,0.49061087237460516,0.1743972818456797,0.0014084497135542103,0.7143089295324171
428,20.23891124098532,0.14497647704055794,0.4462246459443122,30.145772897052975,0.0006363260746895873,0.5370298130636753,1.423803958892918,2.583734818705599e-13,0.1675508538023835,0.15016597231251044,0.010251169572143965,0.10728857975607048,0.005809561522352012,0.31733383122860426,0.16551548634282132,0.0056764756230208106,0.4906088023129392,0.17439705870755184,0.001404285144448995,0.7143071330103955
429,20.778098181269748,0.1449169645125039,0.44590097898617387,31.464152393847797,0.0006194047531207041,0.5370690339040451,1.424095711585307,2.555006630521623e-13,0.16752747615568997,0.15012707266690542,0.010248679553794004,0.10728739446075918,0.005806178777423394,0.31733333904157757,0.16551233140433658,0.0056677159974734825,0.4906066017384526,0.1743966942807651,0.0013998669092685672,0.7143052299660144
430,21.144849405976153,0.144847614472976,0.464775183936581,32.85281854637817,0.0006026969599533516,0.5371990490614356,1.4243491260295351,2.529944812827885e-13,0.16750337676096297,0.15008703417889993,0.010246150756145173,0.10728614794615224,0.00580269448160617,0.3173328317534835,0.16550899180106782,0.0056587034105684995,0.49060433753874083,0.17439622819797113,0.0013953302995560648,0.7143032771050616
431,20.24161350740351,0.15105866456065942,0.44449824606999755,30.180221308717655,0.0005862035095017946,0.5374058952610528,1.424568717678791,2.5080766544843105e-13,0.16747850024748334,0.150045754356846,0.010243566186686585,0.10728484047195899,0.005799101518833892,0.3173323085517686,0.16550547067706708,0.005649421551895532,0.4906020061776046,0.17439566815555443,0.0013906680793930302,0.7143012716073045
432,20.901016785008654,0.15457397818286653,0.4476141750346869,152.75044199353448,0.0005699252056335431,0.5374970366548355,1.424819221139237,2.484050288764996e-13,0.16745597726237926,0.15000838078495937,0.010241217131440657,0.10728365370231249,0.0057958501439446496,0.3173318350630051,0.1655022718814565,0.005641028191418463,0.49059989709043367,0.17439514855065147,0.0013864568905010847,0.7142994583309044
433,20.33841213507265,0.15332091591965807,0.46449127583764493,164.21258675049077,0.000553862841730158,0.5374894285088907,1.4250941775870105,2.458419473703988e-13,0.16743563508821013,0.14997461426534003,0.010239069728597977,0.1072825795377032,0.005792915094997551,0.31733140767952106,0.16549937404544232,0.005633455668856101,0.4905979937002239,0.17439466887180397,0.0013826608647282113,0.7142978224999167
434,20.47417845458838,0.14825695143662684,0.4445854441728443,154.42216095318753,0.0005380172006485993,0.5373980115861707,1.4253899006272173,2.431522911392197e-13,0.16741737665027495,0.14994404009956602,0.010237102579973059,0.10728176256371247,0.0057902577102318395,0.317331020496589,0.1654973232891344,0.0056266008537807465,0.49059626999568406,0.17439480558227435,0.0013792287289557924,0.7142963426358403
435,20.46814305477018,0.14459917178765452,0.44068440003320575,144.54354787677485,0.0005223890546830563,0.5372358865940465,1.4257026288818675,2.4036593387423356e-13,0.16740074501606036,0.14991619716083168,0.010235301040868627,0.10728101075709055,0.005787839241660233,0.3173306681782242,0.1654954270300493,0.00562036658644242,0.49059470222005364,0.17439489942928102,0.0013761104328660196,0.7142949976272119
436,20.419321683723968,0.14456403644619797,0.45390160218812525,31.330952576711518,0.0005069791655273144,0.5371747048904532,1.4259743025915808,2.3794190277018075e-13,0.16738343513395515,0.14988727937683724,0.010233439711792278,0.10728019569559366,0.005785327679356931,0.31733030234205195,0.16549333450318815,0.005613901048341235,0.4905930774688996,0.17439487151138183,0.0013728832163659604,0.714293607947074
437,20.17755862657278,0.14451714978183292,0.4416412077844143,29.65328693530411,0.0004917882842376341,0.5371992447780424,1.4262094163766055,2.358327153153933e-13,0.16736476816000392,0.14985618062384215,0.010231478376562774,0.10727928126328062,0.005782624647295267,0.3173299085577711,0.16549094905630868,0.005606951778774327,0.4905913321970349,0.17439470626347958,0.0013694221144109511,0.714292120012389
438,20.42740208780011,0.1444620438745183,0.4500170110259205,30.63632176318506,0.00047681715119613513,0.5372962128455177,1.4264128151513855,2.339973225439958e-13,0.1673454411828795,0.1498240329528055,0.010229465716809235,0.10727831057442169,0.0057798305762199595,0.3173295015665078,0.16548839210155417,0.0055997770476804275,0.49058953109910125,0.17439444232038623,0.0013658552207577838,0.7142905880995956
439,20.370350030446502,0.14725520054026903,0.44427708396688104,29.50281795619951,0.0004620664960747236,0.5374539870435281,1.4265884983465063,2.3240017959581003e-13,0.167325681757276,0.14979119651806283,0.010227407077568229,0.10727730003423068,0.005776978917356197,0.3173290864577223,0.16548571120359468,0.005592463925189897,0.49058769647906963,0.1743940987279614,0.001362226092511462,0.7142890309942365
440,20.426190220934416,0.14967716479911816,0.45321633387356997,145.415730733734,0.0004475370377995175,0.5375210918529545,1.4267882063244914,2.3064406071908447e-13,0.16730785553846084,0.1497615744436253,0.010225543038131807,0.10727638492383057,0.005774407142019803,0.317328712008972,0.1654832801690249,0.005585871599156717,0.4905860419224235,0.174393775859593,0.0013589573955950297,0.7142876272981766
441,21.122898195200975,0.14858079028233748,0.44403396104462445,138.98969685626,0.0004332294845158176,0.5375114159376857,1.4270082466235798,2.2875746883043794e-13,0.16729169398933183,0.14973472032254323,0.01022384662224946,0.10727555213674433,0.005772076694268514,0.3173283726997602,0.16548106473403817,0.005579901369802358,0.49058454318568834,0.17439347036805264,0.0013559997860643526,0.7142863565034592
442,20.753907831282184,0.1449545344368964,0.44470553006976843,135.9208319457162,0.000419144533553583,0.5374370969216653,1.4272445400917901,2.267725143273104e-13,0.16727700414257368,0.14971031320736758,0.010222298848647579,0.10727479201970093,0.005769959279707729,0.3173280643719505,0.16547903968897817,0.005574479644879725,0.4905831818288296,0.17439318049621721,0.0013533161246511388,0.7142852028818275
443,20.68107860972627,0.14426638528265273,0.44549705600365996,119.94863263162797,0.00040528287139345574,0.5373087719662393,1.427494701421782,2.247082935497225e-13,0.16726361926500524,0.14968808070222991,0.010220890618544368,0.10727409636964316,0.005768030588525047,0.3173277834749682,0.16547718367802072,0.005569543470850072,0.49058194211408795,0.17439290491383516,0.0013508747486234668,0.714284153028282
444,20.983567067269462,0.14423799601977408,0.439822506159544,31.49984554022286,0.00039164517363329224,0.5372591859324166,1.427711795252616,2.229181907530079e-13,0.16725001329514905,0.14966458357321608,0.01021941887660425,0.10727391958292866,0.005765984422297922,0.31732748432073654,0.1654772839707433,0.0055643084755715,0.49058062642283,0.17439467387697472,0.0013482919154649445,0.7142830438000832
445,20.46392801721494,0.14420225138872525,0.4395350362174213,31.04541261688204,0.0003782321049552411,0.5372759432490622,1.4278991560093446,2.213659325461858e-13,0.16723582122271435,0.1496402567724023,0.010217905616921175,0.1072736321147057,0.005763866809923613,0.31732717488660106,0.16547700463570542,0.005558896277893057,0.49057926695127635,0.17439612141987076,0.001345625321485174,0.7142818997325869
446,20.085540281971586,0.1441591510591522,0.43973811715841293,28.395587176230798,0.0003650443190933469,0.5373482402452618,1.428060330082703,2.2002014394825265e-13,0.16722083627753623,0.1496147418326787,0.010216327870059404,0.10727323258844085,0.00576164719933681,0.31732685083102274,0.16547635176360923,0.005553230182147945,0.49057784482034267,0.17439727768178206,0.0013428378825106366,0.7142807052284794
447,20.387005807993337,0.14411169028517037,0.4411707981489599,31.108890289186913,0.0003520824588016869,0.5374666792574783,1.4281989874345555,2.1885365183889524e-13,0.16720569209790231,0.14958906852837828,0.010214746076392351,0.10727276492453215,0.005759414394862345,0.31732652491530955,0.16547545427577018,0.005547535183489559,0.4905764157124567,0.17439820000758974,0.0013400395831873943,0.7142795065049179
448,20.602403998574655,0.14976738118021232,0.4395629880018532,30.027488260419418,0.00033934715582304695,0.5376230778732963,1.4283179258002012,2.1784289607503828e-13,0.16719032915483165,0.14956312773795008,0.010213156217768683,0.10727223335259227,0.005757158788744146,0.31732619574944165,0.16547433118296712,0.005541786772988999,0.4905749734850329,0.17439891510479952,0.0013372183991317277,0.714278298388883
449,20.60398042690764,0.15326039514689216,0.4413827529642731,145.17486024388748,0.0003268390308581253,0.5377073073559095,1.428455456966943,2.1671228086593073e-13,0.16717658039865493,0.1495399232827178,0.010211726187902732,0.10727174866346768,0.005755142137644235,0.31732590146812123,0.1654732926113348,0.005536649747460939,0.4905736843451818,0.17439951990005956,0.0013346989995088405,0.7142772188376079
450,20.665344506167592,0.15396098473790687,0.4389579030685127,159.84238063238473,0.0003145586935352887,0.5377308489906515,1.4286071812788537,2.154937120808409e-13,0.16716428341190973,0.14951917396749198,0.010210434172327316,0.10727130729502064,0.005753340047331283,0.31732563853627244,0.16547233404683215,0.005532060184358845,0.49057253242001014,0.17440003001617108,0.001332449307161896,0.7142762544038679
451,21.088896269852512,0.1521141851592141,0.4391227241139859,149.05767458260163,0.00030250674238085137,0.5377037343996731,1.42877068429741,2.1420444599098336e-13,0.16715325425665326,0.14950056543717724,0.010209258325005006,0.10727090392732656,0.005751725409131899,0.31732540300478324,0.1654714460769009,0.0055279494010182385,0.4905715006118064,0.1744004577898356,0.001330435236650006,0.7142753907036593
452,19.72982370984973,0.14843577555012288,0.4406126029789448,168.413373993403,0.0002906837647899102,0.5376346409170919,1.428941607356831,2.1287622719458334e-13,0.16714336606578326,0.14948388803853724,0.0102081961564596,0.10727053559109599,0.0057502790433147126,0.31732519205783655,0.1654706248049533,0.005524267614642416,0.490570576473195,0.17440081521415204,0.0013286324753045862,0.7142746174611289
453,20.515266240973943,0.14393455087153342,0.43912753905169666,141.7691394698282,0.0002790903369977137,0.5375311653872215,1.4291190475285098,2.1151498207299245e-13,0.16713439733281754,0.149468773235259,0.010207230845380553,0.10727019362209526,0.005748968686374483,0.31732500097075766,0.16546985059995653,0.0055209335504364555,0.4905697396427296,0.17440110863936686,0.0013270010106145006,0.7142739176555926
454,20.98863316115427,0.14391644277981613,0.43928359216079116,32.598793965830325,0.0002677270240515765,0.5374841449000901,1.4292713224173574,2.103416490153713e-13,0.16712497809644364,0.14945296303014446,0.010206238226583144,0.10726980318280856,0.0057475970032649995,0.3173248008850773,0.16546892194864693,0.0055174459700519825,0.4905688644872115,0.17440129758900633,0.001325296414072617,0.7142731871863292
