iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6,tau_7,sigma_7,theta_7,tau_8,sigma_8,theta_8
151,10.319487930758772,0.3740919447801524,0.8537896000780165,13.581631916135468,0.00883033919337333,0.48130294065673035,0.8575960178895483,0.0013697072891881179,0.14611417964270013,0.14414092463238581,0.011164541518255619,0.06591851743651238,0.0326143742907555,0.2520141941920301,0.05718982636558092,0.007243590002152586,0.46061779220804416,0.1224574901793719,0.007446190788276818,0.6195472291884354,0.08681504161200185,0.013661151683553769,0.7490445504096476,0.10595352810763561,2.0130995016330466e-06,1.3424250096816415,0.33416130284262846,2.04266284309658e-05,2.4300394942644914,0.3723763591946364,5.623698715212004e-05,2.0132835571728274
152,10.61157238226228,0.6098462617456271,0.854750778991729,249.72715275449696,0.008807810768529916,0.4834766702832721,0.8624423171269341,0.001180079866561544,0.14589067985565607,0.14355665434521708,0.010952413533112446,0.0658788759196803,0.032366776904190084,0.25198338404283055,0.05717008725050207,0.007176906076590362,0.4606086887538026,0.12230760333335926,0.0072133600283070184,0.6194685041563199,0.08586841737474092,0.013130843244323278,0.7487915901785673,0.10596583444312223,2.3773444244120735e-08,1.341987857725098,0.3343846715695464,9.158760746867656e-06,2.4294199139360493,0.3719336112362467,3.1573524394138326e-05,2.0120919347925112
153,10.904357731065993,0.48100162202167884,0.8546914698090404,304.91179932469544,0.008785096780730956,0.4837751457740653,0.8678279741680488,0.0010039815486665507,0.14569538752767722,0.1430408231328509,0.010757733358176593,0.06584440086287724,0.032151749093917645,0.25195634336303097,0.05715285767327352,0.00711898790123599,0.4606007639725871,0.12217629747848213,0.00701238909517344,0.6193994486995683,0.08503858001129362,0.01267279452177232,0.7485679111087762,0.10597693725161135,9.699790679121732e-07,1.3415941070166115,0.33458614699612615,2.8665987923201806e-06,2.4288623111583334,0.37153549730814783,1.5564227887584497e-05,2.0110203350794644
154,11.029344066694172,0.1582044773900549,0.8524853701237589,269.1894567811474,0.008762198337024175,0.482402577142863,0.8737064952792967,0.0008427006317450683,0.14552413085827284,0.14258352718882128,0.010578639996614013,0.06581429764196817,0.031964199073607986,0.2519325407399767,0.05713775682608932,0.00706846163322752,0.4605938393638548,0.12206080626341814,0.006837978677024684,0.6193386483653917,0.08430819297962076,0.01227503939986599,0.7483695295925838,0.10598694586356831,4.048090686337245e-06,1.3412394666875098,0.3347677420898319,2.472924221338765e-07,2.4283601875452243,0.3711772441207364,5.993072282045402e-06,2.0100558712334924
155,10.454050978266288,0.11735840598165695,0.8579784189350903,124.01237850991997,0.00873911655344741,0.47955432043110774,0.8800888055277161,0.0006964763345288993,0.14536791555263082,0.1421644764648247,0.010413765489615536,0.06578677599437058,0.03179300756104218,0.25191088356844277,0.057123953156775,0.007022343877781847,0.46058751224189254,0.12195541100898868,0.0066803986131529595,0.6192832048432586,0.08364570324928398,0.011917285937322757,0.7481892183317044,0.10599595659875148,8.619567900356401e-06,1.340920043951902,0.3349313507328696,3.3722539190128024e-07,2.427907928944487,0.3708546416251948,1.2008413906826448e-06,2.0091871827417127
156,10.443502977742542,0.11666571493229938,0.8518451021518558,14.189446210948304,0.008715852554974233,0.47866697201606534,0.8858036562854074,0.0005766866486292298,0.14519106559677813,0.14169768663845383,0.010251592638472449,0.06575475316237157,0.03159355875083391,0.2518873146984748,0.05710819952909665,0.006968595672443605,0.46058020612241735,0.12183840733119397,0.0065040444065809595,0.6192222688135305,0.08294071732248874,0.011528763714326325,0.7480019353094812,0.10600393696754369,1.3986665912804837e-05,1.340631896963414,0.335078698765232,2.3599809072416697e-06,2.427500488122718,0.3705640412289647,2.2055830633022666e-08,2.008404485814782
157,10.236130137610388,0.11572175156512615,0.8582556829787791,13.964515204737088,0.008692407475459107,0.4795198032989314,0.8909118783139207,0.00047846293548691203,0.14499474925602365,0.14118598142167055,0.010091837489049361,0.06571851822938275,0.031367704762830705,0.2518619097900192,0.057090645254700804,0.006907730812374978,0.4605719728552918,0.12171087042615704,0.0063111075949156764,0.6191563059427369,0.08219852786750066,0.011113920704373266,0.7478085438373077,0.1060108928219928,1.9596707820886007e-05,1.340371607036473,0.3352112108577506,5.543236178614367e-06,2.427132700437958,0.37030239742837884,1.6016770682266915e-06,2.007699647335726
158,10.365471580043646,0.11455529803709155,0.8499853010289371,13.956408231446659,0.00866878245758213,0.4819245608572682,0.8954698958403052,0.00039784184454915214,0.14478055119350602,0.14063318635608474,0.009934413074743206,0.06567848322011635,0.031117886715962353,0.2518348214940335,0.057071502604026186,0.006840439686298141,0.4605628961952989,0.1215743098242672,0.006104354059394393,0.6190860104492846,0.08142664283077378,0.010678285291905416,0.7476104467796927,0.10601681151427632,2.5009189597244338e-05,1.3401360822755461,0.3353299995184466,9.152762910922294e-06,2.4267994732270513,0.3700666201022672,5.015855250821881e-06,2.0070643707268303
159,10.774789813740336,0.11320710393828436,0.8552917859051377,14.967806193152969,0.008644978652793346,0.4857198990034092,0.8995321420455861,0.00033159625399094555,0.14455187420229737,0.1400481116931064,0.009780722682438837,0.06563537845909685,0.03084873308936549,0.25180638994476373,0.05705112017280895,0.006767987663846559,0.4605531290192886,0.12143110858984983,0.005888032897861179,0.6190125217541509,0.08063662161298044,0.010230121175575693,0.7474100008577559,0.10602169473881264,2.9913180497396614e-05,1.339922600853769,0.3354360298238633,1.2584721563777572e-05,2.426496171353715,0.36985372644277414,9.376121437176891e-06,2.006490593422753
160,10.488498525156485,0.7339898106079205,0.8526667749974877,14.351511719791011,0.00862099722125662,0.4907664601121204,0.903144389704634,0.00027709782699981804,0.14430918057024508,0.1394317473966347,0.009630304859391545,0.0655893926599513,0.03056121882184399,0.25177665401215266,0.0570296089473215,0.006690669313809471,0.4605427066888077,0.12128211390425257,0.005663681169863168,0.6189362194786413,0.0798325150616571,0.009772417401471516,0.7472079147859313,0.10602551809988257,3.4061129294626564e-05,1.3397286516111786,0.33553008833715375,1.535320315382078e-05,2.4262184777069176,0.3696608222744135,1.38760848479315e-05,2.0059705470216507
161,10.69584854608307,1.3488723800236102,0.85250627505593,351.0495825144344,0.008596839331793086,0.4937043989354034,0.907357387946319,0.00022814306389256847,0.144097313672189,0.13888959347634874,0.009491728540655319,0.06554930464420196,0.03031142657912559,0.2517506616693057,0.057010795620453976,0.006623524131566462,0.46053362642078566,0.12115142439696201,0.005470721893855648,0.6188692734103233,0.0791277510763427,0.009378891824205282,0.7470295287671204,0.10602907827846099,3.814759646612659e-05,1.3395543628368487,0.33561510346994994,1.8245044195351923e-05,2.4259694320257554,0.36948742754974767,1.882068924847036e-05,2.0055031469892803
162,11.398445124579133,1.4520516921012274,0.8499924761708826,420.3602300408192,0.0085725061618242,0.49474506768292087,0.9120890730699349,0.0001848158073069534,0.14391607069944953,0.13842059942951218,0.00936391501372499,0.06551510216758274,0.03009902129731823,0.25172838160785205,0.05699465881117636,0.006566448497703889,0.4605258911538831,0.12103870454599715,0.005307605321879735,0.6188115171555698,0.07851860132101263,0.009045623670482771,0.7468740314643388,0.10603248532058811,4.222936568062311e-05,1.3393980235694862,0.3356922213235901,2.1352822842756647e-05,2.425746981733058,0.36933190039982,2.4197113929261003e-05,2.0050840728321786
163,11.778593072048961,1.0477147285808124,0.8481164600234479,426.2425344952987,0.008547998897314337,0.4940897892566067,0.91728279619085,0.00014703542613854947,0.1437629503021638,0.13801869796073288,0.00924581403409545,0.0654862856796205,0.02992070958250217,0.2517095041335908,0.056980958433543935,0.0065185301823430485,0.4605193891472207,0.1209422464066062,0.005170832558109048,0.6187620946106693,0.07799506779433202,0.008765091738411248,0.7467391756185846,0.106035790444328,4.631842824311319e-05,1.3392579481742268,0.3357623569484452,2.471514624210327e-05,2.42554889824085,0.3691926593963469,2.998599846411544e-05,2.004709124574099
164,11.100944000816558,0.3569273673088873,0.8522638780996203,406.8023296482532,0.008523318732712993,0.4919276064833354,0.922895996592316,0.00011461090657793813,0.1436333770080089,0.13767322639914115,0.009136405940872037,0.0654619518501526,0.029770645073288582,0.25169347851421775,0.056969288787082725,0.006478178276919963,0.4605139121124158,0.12085938909178683,0.0050555562011387715,0.618719650275639,0.07754320676825481,0.008527607888576105,0.7466218000456304,0.10603898162763443,5.037143141482817e-05,1.3391324493182053,0.33582616730268466,2.8285758832702073e-05,2.425372639541742,0.36906808677265646,3.609735388334626e-05,2.004373937863989
165,10.26039969977203,0.10912405808831736,0.8530008129309863,276.58945967724935,0.008498466870896572,0.4884353373644281,0.9289104047556592,8.72345809412926e-05,0.14352030584642306,0.13736754195679754,0.009034772181244361,0.06544091816553048,0.029639657099950464,0.2516794248913636,0.056959314119406544,0.006442927944129392,0.4605091234474975,0.12078841143759238,0.004955115449207243,0.6186821765254793,0.07715349330295429,0.008320400426680186,0.7465175215451253,0.10605389471154206,5.424545756507195e-05,1.3390197045023817,0.33592159283004747,3.1842189307095686e-05,2.425214819130972,0.36895623624476676,4.2237553777053276e-05,2.004073162103551
166,10.195332214287319,0.10881084915219219,0.8529874228406698,13.819331099048052,0.008473444523109757,0.486899452185806,0.9342909871593948,6.57787129989102e-05,0.1433828743209967,0.13700539887843488,0.008932381605266049,0.06541532829399631,0.02947792211538678,0.2516628222664688,0.056947567900449116,0.0063995237846075975,0.4605032706229519,0.120708018046574,0.0048379108681752105,0.6186400104674636,0.07672876075040728,0.008085853596610536,0.7464069400794098,0.10606614725646892,5.674817565574855e-05,1.3389150947037336,0.33600347487447124,3.3377201308359104e-05,2.4250611415143717,0.36885003804767835,4.593136249730878e-05,2.0037871132990963
167,9.973498174316124,0.10819385533083192,0.8542675119824708,12.838253830118392,0.008448252908906481,0.48709736894241484,0.9390904716135119,4.904916631164344e-05,0.14321865108920095,0.13658088054308604,0.008828218807410679,0.06538476318221516,0.029282716173767955,0.2516433873863953,0.056933887912821696,0.006347258291286053,0.4604962520614789,0.12061730425243967,0.00470286897912346,0.6185926578908167,0.07626492914988484,0.007822156088525717,0.7462889601807962,0.10607575151121168,5.77443855055557e-05,1.3388172042163262,0.33607222701442857,3.264929851829789e-05,2.4249089038864216,0.36874741261920113,4.6654180016967876e-05,2.0035100372136294
168,10.058044239484586,0.1073267806919958,0.8564265489112586,13.291806541132992,0.00842289325609048,0.4888394091265592,0.9433668742752386,3.60848761421396e-05,0.14303235309413417,0.13610550006346372,0.008723509334803786,0.06535013256942429,0.02906015209823772,0.25162162869979676,0.056918662435486274,0.006287780310261874,0.46048827370944356,0.12051864604908354,0.004554459168297713,0.618541303113046,0.0757727158053683,0.007537487136046608,0.7461658007084063,0.10608301714474862,5.73942568591292e-05,1.338725459025038,0.33612944121359295,3.0056846149020657e-05,2.4247588350883325,0.36864821592715363,4.474208915876847e-05,2.003241886521704
169,10.096822296197159,0.10624835544430411,0.8531515670474619,13.73881145063327,0.008397366800655453,0.4919625641696828,0.9471705355304614,2.6113133673753343e-05,0.14282645918104092,0.13558543300510947,0.008619017469412722,0.06531190374317972,0.028813508408315574,0.25159779214890227,0.05690209498471059,0.0062219718303521175,0.46047943661743596,0.12041333103208232,0.0043952978447036875,0.6184865757713068,0.07525787752503195,0.007236620616848698,0.7460385973513065,0.10608817822963937,5.5841406319908955e-05,1.3386392391217545,0.3361764673583149,2.606539654631197e-05,2.4246116519949656,0.3685521503725781,4.062893330544481e-05,2.002982082022358
170,10.187487633849862,0.4529787069326055,0.8489017058163881,13.94172447540835,0.008371674786724825,0.4963261927983929,0.9505493963688583,1.8513355795491316e-05,0.1426047212734244,0.13502962988493925,0.00851542564689876,0.06527084021241578,0.02854772626854146,0.251572306227933,0.056884515991051154,0.006151181211957402,0.46046991715437696,0.12030338108298692,0.004229013222203482,0.6184294870035123,0.07472940630146992,0.006926086786098449,0.7459092232610723,0.10609159078880544,5.332141219115607e-05,1.338558254107503,0.33621516242335503,2.1309177662648135e-05,2.424469152026589,0.36846004964081697,3.506762144707343e-05,2.002732791663601
171,10.937300050108789,0.912130465722079,0.8521814460400492,295.4237089038619,0.008345818466491113,0.49872025154131416,0.9545149850048862,1.25353380934918e-05,0.14240933980946358,0.13453729155906566,0.008419475173849722,0.0652346653397061,0.028314371166070555,0.25154985270313585,0.05686899489200662,0.006089061008829269,0.460461534523007,0.12020609809037473,0.004084685976402361,0.6183789708653589,0.07426235779732951,0.00665680549341601,0.7457943574099487,0.1060947838558495,5.12172908841222e-05,1.3384857303202817,0.33625028181189376,1.7562357850272803e-05,2.424341824588964,0.3683775844271008,3.059636907174165e-05,2.0025098032424604
172,10.636977451192184,0.9238577720609009,0.8529891741927713,430.24379566983936,0.008319799100154882,0.49934443955577984,0.9589764831262984,7.985556645639929e-06,0.14224105070905,0.13410971134256144,0.008330555528649678,0.06520350863135925,0.028114068663161847,0.25153051411928357,0.05685556499191828,0.006035745963910147,0.46045432472361864,0.12012149601530601,0.003961656114698073,0.6183350452132989,0.07385574882878328,0.006427053645652681,0.7456937765111041,0.10609787287406794,4.9567604475283875e-05,1.3384211121690375,0.33628235414341623,1.4693070296741933e-05,2.4242286518635723,0.3683040951988459,2.7138819983977433e-05,2.00231141251274
173,11.202235732215433,0.5156560420657101,0.8534322439227253,402.6650552154531,0.008293617955863345,0.4983889645870959,0.9638854744970201,4.664073254188937e-06,0.1420968970750945,0.13373975173465388,0.008247946849391867,0.0651768212391526,0.02794306085060868,0.25151395237153157,0.05684399671982852,0.005990228722214989,0.46044816089298185,0.12004816021094938,0.0038570577881331014,0.6182969782485432,0.07350258340735491,0.006231402218133169,0.7456059035407817,0.10610085592908648,4.8305133293493226e-05,1.338363581192773,0.33631161267263465,1.2490284458717697e-05,2.4241279731352754,0.3682386144248821,2.4475352542016876e-05,2.0021348928066747
