iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5
241,17.617398176962467,0.14166563120547765,0.5422271860297769,26.349753694655103,0.006209988517050537,0.5197133517458317,1.1886697291299904,3.2873287286409006e-08,0.14592989612159527,0.16253925013459822,0.01019581800695386,0.08503080938856127,0.028145565757455346,0.28110022246844013,0.11147962488737798,0.005660366674929969,0.4666369214983965,0.20478804684799448,0.0036908244933777173,0.6790222871765628,0.1571777103303299,0.0005178716270429305,0.7364197597578361
242,16.595112187135847,0.23260319067915491,0.5435289980378002,24.121246336098768,0.0061760929944563985,0.5212637863990115,1.1911712241087653,2.624533726630717e-08,0.14575316995829926,0.16221292240263582,0.010160454525586083,0.08500369819004729,0.02799883536394947,0.28108445031253926,0.11146557534816731,0.005611463760542094,0.46662587178634846,0.20472871963428252,0.0035982305428735183,0.6789782687545672,0.15717491193781247,0.0004927288740936899,0.7364018055843561
243,17.29651787939263,0.24698391881982928,0.5327627509832382,219.30379960446336,0.006142140175118224,0.5216163911573031,1.1939851049688335,2.0572742281167358e-08,0.14559424881764718,0.16191840336706917,0.010126906257500285,0.0849793282133429,0.0278670621108567,0.2810702740360655,0.11145293961961433,0.005567610444652472,0.46661593593849765,0.2046753699606672,0.00351590467287591,0.6789386965221235,0.15717234495376195,0.00047064426715816136,0.7363856731502799
244,17.210133135112827,0.15341380986684783,0.5264467201195657,235.71606110474036,0.006108131713848528,0.5209028955588703,1.197070024713461,1.5794616437711912e-08,0.14545143670917493,0.16165266634554534,0.010095017583841293,0.0849574360300065,0.027748748718559518,0.2810575410745304,0.1114415800057457,0.005528284693511966,0.4666070068241096,0.20462738624076138,0.003442608253598257,0.6789031159786094,0.15716998837715584,0.00045120527156567103,0.7363711769298176
245,16.877345107851877,0.14006264245888644,0.5369608160108328,119.29639613325138,0.006074069268171734,0.5192466641643071,1.2004491492304754,1.1817502728757874e-08,0.1453192920497198,0.16140488792698177,0.010065065320965419,0.08493803803541786,0.027638568558682367,0.28104565280978944,0.11143320144836447,0.005491721647304796,0.4665986833570457,0.20459821102665662,0.0033751533549867744,0.6788701888906226,0.15721716845159958,0.0004335823499732131,0.7363578785407803
246,16.58364374392777,0.13972939455917058,0.5449221830349416,24.245046205173864,0.0060399544982433885,0.5187909261306377,1.203460223977315,8.739953729754548e-09,0.14517484393582356,0.16113533082566894,0.010034000378269136,0.08491671635836139,0.027518724131456795,0.28103273024339775,0.11142364347294656,0.005452122738460817,0.46658969091472197,0.2045642108104326,0.0033037247310171397,0.6788357219211086,0.1572563091520717,0.0004155073647754454,0.7363445207718605
247,16.98080458395705,0.13925461224807095,0.5555827899370342,24.416232854659484,0.006005789066769251,0.5194003957623048,1.2061366034041845,6.373697302003641e-09,0.14501548773223802,0.16083931638050247,0.010001536373130308,0.08489310220667633,0.02738714711254337,0.28101855055380703,0.11141274437618043,0.005408833656951233,0.46657988060431976,0.20452489502989887,0.0032273655144374005,0.6787992476419692,0.1572879021020244,0.00039679364976042894,0.736330961013704
248,16.69836028531334,0.13866901815232,0.5523493690416217,24.116478100662977,0.00597157463892425,0.5209573291365264,1.208514814292718,4.568474329600683e-09,0.14484581753075323,0.16052502897249182,0.009968132194033386,0.08486790034445953,0.027247616420690093,0.2810035101578617,0.11140089642455292,0.005363099936097228,0.46656952101093524,0.20448187209493557,0.0031482534294358586,0.6787616373669446,0.1573132092472162,0.00037794440092237376,0.7363174391333934
249,16.67570715630016,0.2964683420553684,0.5514319830108434,22.988804626722214,0.005937312882271331,0.5233585734920719,1.2106215532761673,3.2045037761822163e-09,0.14466321064550003,0.1601877581307751,0.00993350819633715,0.08484074701409156,0.027098072560791202,0.2809873898390977,0.11138794185069299,0.0053142814412523755,0.46655846914826227,0.20443468266308243,0.0030655027423630065,0.6787224729347736,0.15733262130809456,0.0003587958485160821,0.7363038373457492
250,16.9066892828947,0.49661471053475453,0.5512349910568446,274.06287012372593,0.005903005466680175,0.5245167499432237,1.213043457472475,2.1474258733508837e-09,0.14450063991026887,0.15988631242535908,0.009900718379745582,0.08481657931710246,0.026965070409022993,0.28097304084301306,0.11137640900028044,0.00527092180494597,0.46654862418835175,0.20439264572768948,0.0029925706186890214,0.6786875266539995,0.15735013807403345,0.0003421180684178696,0.7362916867446537
251,17.090289486641908,0.455564401742538,0.5417380498256534,365.0911635537486,0.00586865406424582,0.5245658197024232,1.215730677279346,1.3540497362431752e-09,0.14435840663102892,0.15962107496455363,0.009869576769855065,0.08479545814593224,0.02684873628866641,0.28096049517978844,0.1113663402010199,0.00523304022252093,0.46654000648314153,0.20435590446236945,0.0029292168878511586,0.6786567912176755,0.15736619501183186,0.0003277582545818724,0.7362809461842252
252,17.677857517860698,0.23376775357002516,0.5413159430027008,355.9521489766026,0.005834260349207154,0.5236296170052174,1.2186542821691566,7.825735937727913e-10,0.1442337374276443,0.1593871652204069,0.00983997625344983,0.08477696513273913,0.026746763579691624,0.2809495069693397,0.11135752929992566,0.005199860846781124,0.46653244772435926,0.20432370818976822,0.0028739991941858717,0.6786297039058758,0.1573808620556882,0.00031534144432731487,0.7362714347405931
253,16.84738536833162,0.13676739532138102,0.5489798551425338,240.70571020052387,0.005799825997865329,0.5218220486066217,1.2218040709012588,3.9429561998468103e-10,0.14412172166271972,0.15917606246526114,0.009811876538836705,0.08476034624000574,0.026655130224398686,0.2809396337761947,0.11134960668440749,0.00517008184889736,0.46652565404247875,0.20429474784263085,0.0028247526343421815,0.6786053568995881,0.15739398386464432,0.00030437845514052846,0.7362628921819615
254,17.465060474697676,0.13653225728648763,0.5495361059438437,26.922531708101356,0.005765352688502049,0.521181238033609,1.2246098558691543,1.5821092915239575e-10,0.1439974616924633,0.15894339275852232,0.009783172320788758,0.08474190689639502,0.026553909725680995,0.2809287246405636,0.11134073443870296,0.0051373305959906464,0.46651820147059275,0.2042626173514223,0.0027718802932796887,0.6785796206995119,0.1574036212168733,0.00029300717234420073,0.7362542775821799
255,17.100020704857826,0.13616585876679607,0.5444253080058843,24.84022081695163,0.005730842101297777,0.5215748056554961,1.2271030962331906,3.662768250740602e-11,0.14385868632060758,0.158684956086552,0.009753432590122553,0.08472133020687109,0.02644133802740394,0.2809165909090804,0.1113307689250983,0.005101065289016404,0.46650996755731694,0.2042268744719734,0.0027146798094739733,0.6785521484985487,0.15740991048249542,0.0002811121964220375,0.7362454986926972
256,16.889987522602,0.13568911957133736,0.5483118570409715,24.881483432363,0.005696295918249847,0.5228874118304424,1.2293165583407832,4.0411083758284753e-14,0.14370813831169307,0.15840566996135746,0.00972293676145863,0.08469902275346676,0.026319646832580378,0.28090346459700194,0.11131992391390043,0.005062009241667638,0.46650110594408567,0.20418831641115634,0.0026543140538267235,0.6785233857089134,0.15741338260844634,0.00026892641420173173,0.7362366559741516
257,16.627320986443955,0.2877308599813006,0.5323822479695082,23.748133671060145,0.005661715823090485,0.5250180131695009,1.2312756833104832,2.544736501247271e-11,0.14354382612905411,0.1581020034792229,0.009691537581174879,0.08467469395250328,0.026187279925809968,0.28088917234308675,0.11130806643870736,0.005019681160543682,0.46649150279268065,0.204146553610569,0.002590195311115398,0.678493030955623,0.15741414963237751,0.0002563634963412824,0.7362276760646457
258,16.6719595932021,0.449277640954719,0.5332989189773798,295.6745143359685,0.00562710350120474,0.5259830346778844,1.2335315031889085,9.430799328784825e-11,0.14339720114591722,0.15783007689590695,0.009661906627726835,0.08465297812086937,0.026069209990790747,0.2808764151780721,0.11129747958573653,0.0049819878657346,0.4664829289098938,0.2041092357630168,0.0025335057395139624,0.6784658941408326,0.15741487626125583,0.0002453796368530712,0.7362196433887128
259,17.041264285593446,0.3869895262970559,0.535083242924884,370.25131226740695,0.005592460639548352,0.5259095013543122,1.2360421752456523,1.9117739359506253e-10,0.1432684860709694,0.1575901111118323,0.009633822049255654,0.08463392334065999,0.025965564655696154,0.28086522138862413,0.1112881861385913,0.004948937785355565,0.4664753983012517,0.20407641674180335,0.002484082286200292,0.678441969532507,0.15741572460259254,0.00023588380505307495,0.7362125310947534
260,17.20241124703656,0.18724064702662915,0.55029427097179,333.7491061762421,0.005557788926565523,0.5249144816820995,1.238784628401335,3.034007817548979e-10,0.14315527563131508,0.15737781554502073,0.009607110623257751,0.08461717532605197,0.025874389214917467,0.28085538370634494,0.11128001183885948,0.004919888807444085,0.46646877211515947,0.20404748650283264,0.002440847573295866,0.6784208333380127,0.15741663588507335,0.0002276415354285642,0.7362062234784894
261,16.493033341990046,0.1341340839831396,0.5507386359386146,195.91854746516705,0.005523090052106634,0.5231055125129442,1.2417561025876553,4.2068208834440555e-10,0.14305223270499498,0.15718396393772407,0.009581810668311702,0.08460193273592304,0.025791428547778317,0.28084643160890566,0.1112725690050449,0.004893483439537652,0.46646274164315477,0.2040211842654442,0.002401839141564848,0.6784016513261505,0.15741734122422793,0.00022028488533864195,0.7362005197687295
262,16.53062619982796,0.13391818103572675,0.5592891830019653,23.30539400057596,0.005488365707345868,0.5224125874108498,1.244396841748131,5.420503459334026e-10,0.14293189613969975,0.15695920472126387,0.00955514800296299,0.0845842203912784,0.025695038686129434,0.28083603642585087,0.11126395003680387,0.004862965938323117,0.4664558009536734,0.2039914015376955,0.0023579476608372994,0.6783805062022902,0.15741613353802592,0.00021232013518283517,0.7361945822932752
263,17.491554729533085,0.13359348865520532,0.5526369719300419,26.517259631265706,0.0054536175846988015,0.5227086369746587,1.2467445676889806,6.638790965648939e-10,0.1428006408113908,0.15671516474522673,0.009528011551085003,0.084564935868876,0.025590245306980546,0.2808247213552653,0.11125458800466315,0.004829904441488376,0.46644828621929285,0.20395954082142742,0.00231132863920187,0.6783582627789656,0.15741354506442934,0.00020410640417170816,0.7361885852940145
264,16.865005192701386,0.13316718389163426,0.552532902918756,24.964039273998303,0.0054188473777399115,0.5238826128994646,1.2488277610498864,7.835457741202299e-10,0.142658163647203,0.15645119800544327,0.009500211028832724,0.08454405691476008,0.025476878394120377,0.28081247133115766,0.11124448082028077,0.004794268335778717,0.4664401906825928,0.20392562952219906,0.002262027790446954,0.6783349133370262,0.15740969341753658,0.00019566221719702315,0.7361825236552882
265,16.77195619924004,0.18280402973429305,0.5412556119263172,24.13351841801786,0.005384056781120031,0.5258373201083159,1.2506863402188877,8.992048786021255e-10,0.14250996099734334,0.15616889417379948,0.009471595069259335,0.08452645330870266,0.025355145679685595,0.2807992277810761,0.11124418786171515,0.004756064830113705,0.46643148526353945,0.20396296802370353,0.002210135726555277,0.6783104499130198,0.15764260740501412,0.00018702043406834044,0.7361764007536612
266,17.093327242463186,0.2790402437214155,0.5425358349457383,184.11877232559132,0.005349247490483755,0.5266958806050759,1.252857084066861,9.957608272824834e-10,0.14237553948230008,0.1559123160698149,0.009444627671551653,0.08451044991601611,0.025244945589893642,0.28078722605162865,0.11124381500056141,0.00472153744152912,0.46642359650027954,0.20399609555969958,0.0021636290489836577,0.6782883152993008,0.15785137676222377,0.000179366459181006,0.7361708730607882
267,17.099472663139522,0.22950518463558042,0.5415481170639396,278.98208196016805,0.005314421202386803,0.5265780715162921,1.2552800704530525,1.0720838379054513e-09,0.1422557549087241,0.15568272515672169,0.009419085738837145,0.08449621602784839,0.025146791619502566,0.28077653510765777,0.11124352910080382,0.004690829449955474,0.46641656707108997,0.20402592055848745,0.0021225397823144486,0.678268570297108,0.15803860111506116,0.00017266873077455665,0.736165937213595
268,17.085425725834238,0.13186381743028194,0.5448581301607192,247.20232584186334,0.005279579614213322,0.5255946054434864,1.2579310950544567,1.1274942318434144e-09,0.14214813764928752,0.15547571255791942,0.009394892638687003,0.08448342039493367,0.02505863096842915,0.2807669321888997,0.1112432505697183,0.004663284612569589,0.4664102517905946,0.20405256645992165,0.0020859098067728898,0.6782508282473404,0.15820642927426,0.00016675546950687835,0.7361615055649613
269,17.027140286918236,0.1315849718352375,0.5464210237842053,24.854064846477108,0.005244724424093169,0.5255951900187772,1.2602839553712566,1.1783254310031045e-09,0.14202452985661543,0.15524083504888625,0.00936973116806222,0.0844680536520651,0.02495848262157577,0.2807560303801603,0.1112411758511291,0.004632130825486119,0.4664031275452216,0.20407105218975585,0.0020454028514618455,0.6782314901015897,0.1583554659756788,0.00016043003901832672,0.7361569041711207
270,16.72194244287362,0.1559726096548758,0.5402626199647784,24.133276625953833,0.005209857330819133,0.5264684714782474,1.2623705864605401,1.224817453688624e-09,0.14188828242580814,0.15498400006560067,0.009343843175773227,0.08445064857492735,0.02484903566005408,0.28074411917058634,0.11123762464768182,0.004598217272259038,0.46639538202818837,0.2040826725557382,0.0020021470657740734,0.6782110072192985,0.15848778258801366,0.00015386377804070694,0.7361522134444912
271,16.766755318052528,0.1397779153527104,0.5346767629962415,153.58436528908652,0.005174980033764154,0.5263903486086182,1.264736733753733,1.2492347856824585e-09,0.14176308110623495,0.15474780799806467,0.009319570060490043,0.0844346033921407,0.024748656448946468,0.2807331815545116,0.11123422989133176,0.004567157728453094,0.46638827087800466,0.20409246770338194,0.0019628678346531774,0.6781922642025204,0.15860621254063365,0.0001479741836588125,0.7361479418648584
272,16.412828209840978,0.13074459550824713,0.5345352028962225,121.9335090836519,0.005140094232798483,0.5254692136114599,1.2673655497589167,1.252636168776274e-09,0.1416464073067345,0.15452781957104775,0.00929691330059047,0.08441959049707935,0.024655380436429106,0.28072300565406844,0.11123089300642353,0.004538349235613667,0.46638166126865754,0.2041003968437341,0.0019267565604792038,0.6781749332644507,0.15871213245379515,0.00014262996077087954,0.7361440215724809
273,16.892947551879924,0.13046327734733795,0.5332276429980993,25.049752252463925,0.0051052016282068435,0.5254999085962239,1.2697140433891487,1.2556869398806859e-09,0.1415229965975334,0.1542884890554435,0.009273459506164518,0.08440730309732664,0.024553455114612977,0.2807118197462868,0.1112362605018934,0.0045069264979018045,0.4663744403594122,0.20417202398368112,0.0018881200997034164,0.6781565526249871,0.1590315220110233,0.00013707712564056042,0.7361400282995375
274,17.314922992594663,0.13009642105219896,0.5504864570684731,26.743202890596802,0.005070303920605558,0.5263744500734333,1.2717998740944572,1.2584227197875753e-09,0.1413908358025308,0.15403481813452985,0.009249723396849676,0.08439321802491398,0.024445555216126937,0.2806999800186689,0.1112396571844098,0.004473774937053376,0.4663668247985194,0.2042322485084554,0.0018480325220077915,0.67813756473145,0.15931693568044422,0.00013145629109276893,0.7361360288570382
275,16.58560385451538,0.22820922642472896,0.5509980979841202,24.45372347305427,0.0050354028108596585,0.5279981682916304,1.2736475646236878,1.2608755994104857e-09,0.14124821273319768,0.15376351914896383,0.00922540390350686,0.0843771631524255,0.024330341876152576,0.2806873405506683,0.11124113072791098,0.004438502214421182,0.4663587246977132,0.20428186433668807,0.0018061066711511082,0.6781177835388985,0.15957177332056907,0.00012572452203496643,0.7361319908728111
276,17.09698835435074,0.30846882818241783,0.5578648548107594,253.63995201095852,0.0050005,0.5286205424976742,1.2757549968400619,1.2462149665254125e-09,0.141120032987943,0.1535190866516066,0.009202446435921451,0.08436271715442777,0.024226886742971753,0.28067598134953525,0.11124241771810053,0.00440688104763074,0.4663514443505539,0.2043262037382508,0.0017687906539322871,0.6781000016306236,0.1598001604837091,0.00012067859199654007,0.7361283639416181
277,16.88846570691012,0.23058070678545237,0.5516803399659693,325.01910575885535,0.004965597189140341,0.5283528157250581,1.278080426423806,1.2170617570089212e-09,0.14100628657293954,0.1533013133348681,0.009180713572921852,0.0843499304245533,0.02413507155533816,0.2806658984616409,0.11124363734920674,0.004378860391408372,0.4663449803384891,0.20436608419578148,0.001735917381658699,0.678084184137483,0.16000487413803743,0.00011627385865200406,0.7361251329824499
278,17.045775130381173,0.12895580153884012,0.5460276720114052,249.21736490170053,0.004930696079394444,0.5272973490576253,1.2806121293219674,1.1752322376476488e-09,0.1409042481596571,0.15310525757509694,0.00916005880678121,0.08433845682954669,0.024052740027997364,0.28065685610401364,0.11124471814749749,0.004353771478282307,0.4663391833265571,0.20440175749961564,0.0017066531139439476,0.6780699913741857,0.16018830097819575,0.0001123888309130886,0.7361222352909813
279,16.61429740563246,0.12871962114532706,0.5433040959760547,24.262949696824915,0.004895798371793159,0.5271715925290458,1.282860129793915,1.1383959043506762e-09,0.14078940507416807,0.15288692191378078,0.009138584235528158,0.0843249015608525,0.02396114114732216,0.2806468121625569,0.11124421578302049,0.004325979632962693,0.4663327825624143,0.2044298195943639,0.0016749096348099364,0.6780547905917169,0.16035179488663223,0.00010829923246468521,0.7361192595787555
280,16.454684252107203,0.13436375641533688,0.5389109139796346,23.66717333172468,0.004860905767201518,0.5278694027597217,1.2848525119819723,1.1059096386989847e-09,0.14066198338954836,0.15264658196339134,0.009116199048603805,0.08430934313557915,0.023860472155384164,0.28063578745952633,0.11124224018566983,0.004295561218125822,0.4663257930764739,0.2044509604750842,0.001640834010574224,0.6780386208182189,0.16049740498372025,0.00010402959232886917,0.7361162106106133
281,16.211241793878013,0.12814322375888737,0.5464257788844407,121.44005776828651,0.0048260199662358465,0.5276961023547566,1.287111172752578,1.0618207569002555e-09,0.14054327578979392,0.15242292756165007,0.00909543180926467,0.08429476818195736,0.023766952980497896,0.2806255328686102,0.11124018493889704,0.004267358114653973,0.4663192982500735,0.20446915081559305,0.0016095231651281163,0.6780236684116578,0.16062768003242783,0.00010015709453043113,0.7361134106926952
282,16.80428374136333,0.14124038039124898,0.5426733400672674,24.927164439148914,0.004791142669180866,0.5283392247176311,1.289112973228959,1.023108059004112e-09,0.14041247472896723,0.1521781191966672,0.009073941204815658,0.0842782939090844,0.023664647658023587,0.2806143150845949,0.11123682539905218,0.0042366107571763815,0.4663122248575471,0.2044815514982312,0.0015760128576571592,0.6780077861068193,0.16074355713748167,9.612360139807656e-05,0.7361105422690161
283,17.32941390676087,0.12756002022138022,0.5466338940896094,129.61093604107307,0.004756275575906832,0.5281292037481718,1.2913776345980363,9.748618489622728e-10,0.14029136889751526,0.1519514735455772,0.00905385782844623,0.08426299046231739,0.02357015728631496,0.2806039416235572,0.11123357330595052,0.004208267185663086,0.46630568939195627,0.20449203687213502,0.0015453929607598222,0.6779931711148581,0.16084720824405077,9.248433236476408e-05,0.7361079179913133
284,16.506368358740954,0.14469426055117368,0.5421299138106406,24.290262853502128,0.004721420385786677,0.5287273297957248,1.293386409007811,9.326595218031852e-10,0.14016043975000525,0.15170750673166872,0.009033030794920216,0.08424617414918764,0.023468622548607262,0.28059279931890285,0.11122929277536747,0.004177917127199517,0.46629869973545995,0.20449800303043994,0.0015131794670733235,0.6779778896426456,0.16093934357313944,8.875259749603696e-05,0.7361052619596606
285,16.60751714831489,0.12698959486178865,0.5390545630361885,145.72375174382827,0.004686578797613198,0.5284887542919212,1.29563861838503,8.832327013168928e-10,0.14004010952219142,0.15148313079184803,0.00901349688266549,0.0842306873589301,0.02337549365967796,0.2805825664557076,0.1112252704685626,0.00415012864157809,0.4662922841419569,0.20450287106187426,0.0014839266617340833,0.6779639064957032,0.16102174954820864,8.54044836280232e-05,0.7361028427712055
286,17.71605378046639,0.14459841637347282,0.5275709871202707,28.252775380300534,0.0046517525095162455,0.529049219140091,1.2976402879068805,8.401314386922238e-10,0.13991464601690967,0.1512499462050845,0.008993850975595479,0.08421436495085788,0.02327882071263213,0.2805719398621463,0.11122059602495199,0.004121365251440107,0.46628564421565744,0.20450460464484982,0.001454112600241848,0.6779497029542352,0.16109502490113295,8.206896068814774e-05,0.7361004505076006
287,16.383057623105643,0.1264644813951101,0.5368800018914044,155.66809109333016,0.0046169432188799715,0.5287888089449628,1.2998717364452008,7.915964999034705e-10,0.13979944031397926,0.15103566368354765,0.008975443577234976,0.08419935648476,0.023190222366637262,0.28056218994785376,0.1112162386792323,0.004095051297523362,0.4662795559611666,0.20450573641034892,0.001427056716605096,0.6779367199704404,0.16116054559276347,7.907745686619496e-05,0.7360982736870231
288,16.462797737407293,0.14145026233056443,0.5498415608890355,24.545104912754486,0.00458215262226009,0.5293174566084885,1.3018507299266442,7.49381884299663e-10,0.1396742859224442,0.1508037069874815,0.008956323427043496,0.08418288728037121,0.023094425497194947,0.2805516507674596,0.11121102369841848,0.004066693166166428,0.4662730038799191,0.20450360751824664,0.0013984174996044686,0.6779230786920281,0.16121861506623011,7.599322926618884e-05,0.736096063463685
289,16.90484151698121,0.12594506280479792,0.5523417780641466,137.17910991822086,0.004547382415301199,0.5290410987412079,1.3040690327343494,7.027473099504812e-10,0.1395596477872082,0.15058975944350025,0.008938416602872036,0.08416845092417743,0.023006207869672616,0.280541922531317,0.11120784940582115,0.004040606453999132,0.46626695934009643,0.20451305900947817,0.001372292148611467,0.6779105484451959,0.16130981534494238,7.321444028882266e-05,0.7360940449520934
290,16.608617025821832,0.13638549262283775,0.5598888110835105,23.051058153502336,0.004512634292654133,0.5295432089360645,1.3060328887224548,6.622841196587949e-10,0.13943151159246084,0.15035174506701918,0.00891937229010593,0.08415204793424552,0.022908235215532105,0.28053113428426674,0.11120351387778638,0.004011751933686431,0.46626029145622777,0.204518026681743,0.0013439561054584043,0.6778970879125454,0.16139082752200515,7.028507556961295e-05,0.7360919579764529
291,16.291928900083224,0.12540419691243374,0.5532588618807495,139.35909992319554,0.0044779099478933675,0.5292549285388524,1.3082229271611905,6.186295997423438e-10,0.13931335103521453,0.15013223299168998,0.008901617111089286,0.08413689310608877,0.02281808176221862,0.28052119477709947,0.11119943065132644,0.003985250465024662,0.46625415293054606,0.204522002498191,0.0013181511380585976,0.677884740508776,0.16146325588414986,6.764996573509651e-05,0.7360900534360498
292,17.16085613598104,0.13057851475840396,0.5526433540508151,26.021701442651178,0.004443211073434475,0.529734310283194,1.310165975753238,5.808294021130135e-10,0.13918737581405077,0.14989889546754848,0.00888331953641874,0.08412056819757273,0.022722393681894496,0.2805106462265933,0.1111945984273502,0.003957211432083875,0.46624766393271067,0.2045228703344495,0.001291300618304293,0.6778719595054985,0.1615276138970376,6.497452138795068e-05,0.7360881408175842
293,16.44109621058788,0.12487919943398894,0.5368325251620263,129.16115515381617,0.004408539360451648,0.5294378686384066,1.3123350384471715,5.406147764384675e-10,0.13907049998416046,0.14968249408575088,0.008866327957258975,0.08410539518624886,0.022633807906986984,0.2805008681973385,0.11119003458136269,0.003931302511747129,0.4662416544365331,0.20452310519601458,0.0012667067541289028,0.6778601749177168,0.1615851167488368,6.255503904179931e-05,0.7360863883578176
294,17.23309801657343,0.12485876875397182,0.5415320398751646,25.772127387182806,0.0043738964987952616,0.5298977643340537,1.314257321377184,5.058580245013769e-10,0.1389437282757765,0.1494484744118808,0.008848645622394161,0.08408879557126551,0.022538116433813482,0.2804903074274633,0.11118467059545592,0.0039034052104472464,0.46623519113483874,0.20452045661998125,0.00124068584122056,0.6778477888613159,0.16163609684157124,6.006101635989296e-05,0.736084606925974
295,16.87856340161692,0.12435072074300423,0.541526050074026,102.96453804562123,0.004339284176909517,0.5295966320528465,1.3164250134220334,4.690191171096519e-10,0.13882534281844358,0.14923009712053378,0.00883225245551216,0.08407326662763438,0.022448947894324008,0.2804804521025324,0.1111795853681175,0.003877457275405736,0.46622916532038167,0.2045174552565084,0.00121670256153708,0.6778363006045169,0.16168160887180522,5.779293322952735e-05,0.7360829669063256
296,17.11703014548885,0.12404804728785096,0.5498374220915139,25.393660026124476,0.004304704081750153,0.5300402351815728,1.3183464276498793,4.3724406240568376e-10,0.13869788428777488,0.14899543557314185,0.008815091324730245,0.08405646125698432,0.022353315482784047,0.28046988760033253,0.11117381332485947,0.0038497222378482783,0.46622273325134483,0.2045121050926403,0.0011915083830411769,0.6778243046580751,0.16172190126748268,5.54702563217568e-05,0.7360813080585505
297,16.390932270772634,0.18684269885090857,0.5419276680331677,23.63421224654826,0.004270157898702224,0.5311431343524772,1.3200610718603827,4.097649791433708e-10,0.1385686857543091,0.14875011001639682,0.008797225212745754,0.08404310234048205,0.02225313594413434,0.2804587579353184,0.11117705913468806,0.0038207057191284406,0.46621598643631895,0.20457133761097582,0.0011655660974273976,0.677811980685202,0.1619785695314253,5.313601578999279e-05,0.7360796517941862
298,17.10038512522344,0.20755815116609996,0.5467007320839912,219.98680381211713,0.004235647311497952,0.5314319848971114,1.3219874259026787,3.8112479781754295e-10,0.1384523698375923,0.14852882805429188,0.008780342370561203,0.08403105526892121,0.02216309191284998,0.2804487437152151,0.11117992291578432,0.003794675421829052,0.46620991795908096,0.20462424270044174,0.0011424696596502202,0.6778009035928754,0.16220830939149955,5.1079989238615736e-05,0.7360781645874486
299,16.491219264822302,0.14376274107381876,0.5355322449468076,263.4830240549977,0.004201174002134672,0.5309995342240317,1.3240880272334514,3.520817827527766e-10,0.13834776420026737,0.1483294168092261,0.008764395490478907,0.0840202027489866,0.02208219157051473,0.28043974028416596,0.11118245280581608,0.003771328371077633,0.46620446333838245,0.20467150166397446,0.0011218996956088578,0.6777909539860558,0.16241391829410406,4.926704219334716e-05,0.7360768300137253
300,16.245522886914003,0.123121565378014,0.53002147981897,161.59354960776113,0.004166739650792848,0.5299308832784783,1.326362041820206,3.2293417009590793e-10,0.13825140374901163,0.1481457227519561,0.008749415746527078,0.08401012593481844,0.022007873151977934,0.2804314648758544,0.11118456280992614,0.003749920809344302,0.4661994541153776,0.2047134553137598,0.0011031865937264648,0.6777818509641749,0.16259786770240262,4.7636516023507984e-05,0.7360756152628101
301,17.141134838406636,0.12292818066009943,0.539109944133088,26.61794969382192,0.004132345935754183,0.529660165986471,1.3283809053309914,2.979342583792016e-10,0.1381467875831814,0.14794775513723318,0.0087338832162837,0.08399863829764008,0.0219279279983316,0.28042257469635445,0.11118542850318297,0.0037269709111017275,0.4661940971110939,0.20474887363546598,0.0010834777474749487,0.6777723515118411,0.16276215208056274,4.5963547180703756e-05,0.7360743903921804
302,16.727422639805962,0.1226606736293384,0.5461069489829242,24.56597253547154,0.004097994533319826,0.530094636144115,1.3301694169125224,2.764313907199106e-10,0.1380328760910059,0.14773349208630557,0.008717588018374411,0.08398564961914962,0.021841611651857513,0.2804129900426793,0.11118508713136073,0.0037022804259092155,0.4661883470153239,0.20477827432777382,0.0010626424509306823,0.6777623879252075,0.16290880340146408,4.423995475627652e-05,0.7360731478270284
303,16.694964394623323,0.12281450777846814,0.5574127179570496,25.53283254530827,0.0040636871177286695,0.5311529271427926,1.3317542564382534,2.5788600469945004e-10,0.13791369645001336,0.14751019888422778,0.008700928048137295,0.08397172324145849,0.021751861399583326,0.28040302706849257,0.11118383500274444,0.0036766844016635904,0.4661823894813689,0.20480265628897074,0.0010413653720056197,0.677752245293381,0.16303972120499122,4.251857331808193e-05,0.736071915297435
304,17.000439873567434,0.1289260818363502,0.55463732406497,110.85049629071231,0.00402942536107575,0.5314384884921116,1.3335811240543962,2.3866227292524267e-10,0.13780261037725688,0.14730234119599664,0.008685536254038815,0.08395866452420411,0.021668430569375667,0.28039375292937885,0.11118246746097912,0.003652933264052486,0.46617684870884474,0.20482396358234303,0.0010217939714218317,0.6777428572242561,0.16315675301203791,4.0955537354933164e-05,0.7360707823981998
305,16.588944400642966,0.12191476207563881,0.5549005770590156,125.0869475525563,0.0039952109332307495,0.5310397804226161,1.335610220426095,2.1926069936504744e-10,0.13769927496280368,0.1471091272331286,0.008671205535492024,0.08394645359766113,0.02159101123788116,0.2803851380338897,0.11118102691812873,0.0036309324350253577,0.46617170657761003,0.20484258534393898,0.0010038176546894359,0.677734186389463,0.16326136334457142,3.953766596328134e-05,0.736069743185975
