iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6
59,23.27690164667606,0.7869421319407757,0.6615452270489186,52.27765544542811,0.009992204600527814,0.17406377828514233,0.37887861376568027,0.44825660082678853,0.23770259416203784,0.23983526346899323,0.5440907933573926,0.08016325387328267,0.130348577353971,0.46683649312147046,0.08671026033693145,0.01921640884963324,0.5101837149988507,0.18490944367981804,0.03026460713224489,0.664762912378315,0.36508926681761134,0.08537905095740152,0.7941370965746969,0.34495752718543166,0.3108922027529485,1.6337306059295873
60,22.977601429065285,0.8292917687929482,0.6537062041461468,36.58981322919633,0.009990134628777144,0.177090462666923,0.38417773099904373,0.4412919065498947,0.23433062608521332,0.23993019046736014,0.5230062522661154,0.07739464669352143,0.12882640559764208,0.45531762045864715,0.08628763905740804,0.017937001940200144,0.5047518721986411,0.18578042946925738,0.030559446020397518,0.6636359794369066,0.36972521955072174,0.08673990297323736,0.7945694986284283,0.34557997466918217,0.30949459863769835,1.6336566285956962
61,21.78165707261871,0.8522833285442979,0.6654405780136585,51.2687525928268,0.00998782146927399,0.18156043921322274,0.3889999169580538,0.4350198507461727,0.23273239838095125,0.23999471960300658,0.5040139423929134,0.07524349269772448,0.1274382853126078,0.4449694775241656,0.08590455794639906,0.016800493203009196,0.4998189507237714,0.1865539429599655,0.030823819545363684,0.6626169768144601,0.37366510155241034,0.08796004744619065,0.7949714666975742,0.3455628210343872,0.30735053194874923,1.6318736100002251
62,21.987630951136783,0.845258740289971,0.655649984953925,54.68739974852986,0.009985265234758489,0.18729941401712194,0.393385476296821,0.4293686958455238,0.23269067106738925,0.24003633642141445,0.4869445401687033,0.07362551494170136,0.1261725475934844,0.43567157259364064,0.0855570546653548,0.015790185048554596,0.4953404395487624,0.187238540647466,0.031060343698166695,0.661695392007084,0.37696953586338966,0.08905132700462776,0.7953433180507025,0.34500952140382124,0.3045981441446266,1.6286767200978776
63,22.46348841638934,0.8134169598500464,0.6632598270662129,56.02488914710993,0.009982466049817897,0.19418899680648474,0.39736675495263074,0.4242746489010482,0.23400785720173684,0.24005397879536336,0.47154653948578185,0.07247258576472233,0.12501452319398115,0.4273069289120582,0.08524131000534271,0.014891049756727621,0.4912757992115016,0.18783861164285995,0.031268831296124115,0.66086167313758,0.37964220338209165,0.09001547084020944,0.7956841135521754,0.3438979500139003,0.3012162641253838,1.6239937127553477
64,21.758759496154823,0.7887385206392011,0.6504644800443202,54.838067609844316,0.009979424050880543,0.20213830158835042,0.4009767445546058,0.419680897305659,0.23651694832196382,0.2400478348837965,0.4575727363147899,0.07172880074671936,0.12395316267752522,0.41976994459790024,0.0849544519225447,0.014090705804689355,0.48758880623839307,0.18836506916927315,0.03145170174157931,0.6601075764045605,0.381793469554055,0.0908669009750017,0.7959992795934377,0.34241359973437463,0.29739778650611703,1.6183562001734844
65,21.718240748566842,0.8348122239703998,0.6577074700035155,26.373419856809218,0.009976139386209164,0.21135291589206537,0.40423717901092776,0.41553677473652145,0.23926538806345277,0.23994008377116138,0.4423574018772829,0.07140707560997299,0.12296782408914064,0.4126940287866996,0.08469282193920406,0.013368729468748595,0.4842295157204787,0.18881177573988164,0.031607976706809746,0.6594293082452796,0.38322365017487886,0.09158461610017318,0.7962980995260851,0.3400763448690069,0.29250505420594963,1.610382137952698
66,20.791235037391218,0.8942243294946913,0.6426788268145174,40.55116544741377,0.009972612215893682,0.21974939678926098,0.40723310469765256,0.4117970358103183,0.2398152579697639,0.239657839714776,0.42569240512197887,0.07105910775384795,0.12199749388351401,0.40587996954260525,0.08445769534779428,0.012723485952689505,0.48117415506758626,0.18923334449529938,0.03178190904048855,0.6588310599333348,0.38457249286697687,0.0922936497844422,0.7966435695691407,0.3376074724761506,0.28747431924931205,1.6021354555463394
67,20.46232973677219,0.9073950953894155,0.6593844818416983,59.10773113983132,0.009968842711843402,0.22689949213616642,0.4099990566663561,0.4084212268797378,0.23847716889713613,0.23922061830708571,0.4083554196548949,0.07062963284534367,0.12099965542548267,0.3993779522363474,0.08424746227726719,0.012151560706625198,0.47840243781187464,0.1896438104470009,0.031980610004182,0.6583064053121118,0.3860215587003408,0.09302832409662785,0.7970447254595739,0.3352509092805637,0.28264020417659186,1.5943115191649369
68,19.98481972016516,0.9326719462669367,0.6456469919066876,67.615026648524,0.009964831057778631,0.2326953708746553,0.4125574608785336,0.40537313601927977,0.2355406190209091,0.23866420376833025,0.3907386239759153,0.07010814069122304,0.11995289382349618,0.393184316943623,0.08405978152125307,0.011646017108032168,0.47589072944475974,0.19004504357887175,0.032202967978274794,0.6578481468549785,0.3875700123155311,0.09378564961459628,0.7974913736239687,0.3330195061685735,0.2780546495344128,1.586939257845711
69,21.076977748559298,0.8555831870208451,0.648695076815784,165.4690670567422,0.009960577449221733,0.23582318409792993,0.4160275023012934,0.3989880742290022,0.2322615394412614,0.23812094399232858,0.3741212335971618,0.06959591390248795,0.11895132568905142,0.38747564929645806,0.08389103936991646,0.011197842371645537,0.4736176397670521,0.19042237079970256,0.032423569111715934,0.6574405123601835,0.3890926920358433,0.09451671176767629,0.7979351407114018,0.3309858350314191,0.27384262073366933,1.5802209801152374
70,20.37897270381148,0.7716209300578122,0.6597922230139375,147.26048200570324,0.009956082093487582,0.2366049230102811,0.4203577612401105,0.3899101466173868,0.22874166380143357,0.2376139876037179,0.3584470264508278,0.0691016155184797,0.11799310094383945,0.382204846031481,0.08373900618633007,0.010799343486187482,0.4715598360704992,0.19077270093579612,0.03263803032915597,0.6570776175254509,0.39051588592502456,0.09520495182738957,0.7983642212443068,0.32907195159536473,0.2698911428799812,1.5739246019011335
71,20.82741552864185,0.7837393149675826,0.6483480590395629,36.77395697677018,0.009951345209673482,0.23648432789051593,0.42610951339068753,0.3777727409340153,0.22646326253923385,0.23712482122821796,0.34387426106343477,0.06873885083106734,0.11698719294732811,0.37709754104964677,0.08360060139160455,0.010441498859090296,0.4696910040582195,0.19107629209107416,0.032842185026703385,0.6567588881287875,0.39141659956490993,0.09578066027040195,0.7987556104886455,0.3268272834024911,0.26539292206159887,1.5667518735033847
72,20.418990691113375,0.7882629497390838,0.656495199073106,44.29027927176931,0.009946367028648461,0.23834497163762997,0.4313345624554896,0.366941467822883,0.2255349609555562,0.23665829652220857,0.33079784067545126,0.06852571470967476,0.11599555991372376,0.3722596691928587,0.08347346556500877,0.010118900018805808,0.4679946742873514,0.19132565188880135,0.03302427530037484,0.6564748739273167,0.3917410504773994,0.09623259853037797,0.7990924435509975,0.3242306113364658,0.26038279861066976,1.5586395451499309
73,20.85049040830024,0.781415368915728,0.6459709189366549,50.034759694511614,0.009941147793042041,0.24190340669302585,0.4360829128055574,0.3572650341951683,0.22583074935921627,0.23622149289041242,0.3190990697711859,0.06846879755065577,0.11503387539083802,0.3677037872692055,0.08335713860435656,0.00982843896158077,0.46645550734583113,0.1915340416517296,0.033189686928720735,0.6562219554926909,0.39168594164151066,0.0965945179707692,0.7993871048896288,0.32153788360955016,0.2552009557289805,1.5503106714885113
74,20.1116459714928,0.7696471924353432,0.6592407280113548,45.033032386604454,0.009935687757232404,0.24698661010279768,0.4403948975641174,0.34861140204885993,0.22719531482867927,0.23581077672333792,0.30859434285533455,0.06851155740600351,0.11406399963146026,0.3633430705676684,0.08325089865984901,0.009567283610956486,0.4650584776390126,0.1917079304340564,0.03334616567640766,0.6560001297970659,0.3912738746754957,0.09687239996557703,0.7996449774577542,0.31875520877111263,0.24983067395938294,1.5417788147812292
75,19.254858847654624,0.7702392860324224,0.6489682840183377,37.12243066328794,0.00992998718733399,0.25348525112154124,0.4443099823525894,0.34086508419719375,0.22945154118045805,0.23541860365833367,0.29906226822214427,0.06854869868479677,0.1129809042706058,0.3590192885781931,0.0831547020032272,0.00933523476113421,0.4637913889071834,0.19185945196036414,0.03351308802498009,0.6558148968857755,0.39052028757593216,0.09707324918997759,0.7998776947262287,0.31585552385588406,0.24417945968292573,1.532964213284228
76,18.909180278641312,0.8353376310669731,0.661005349829793,32.870728952822944,0.009924046361184534,0.2613204883906404,0.44787372645180396,0.33392485710880243,0.2324009404758321,0.23503468192684837,0.29000309915427785,0.06860061225338708,0.11163637672321951,0.35460512819142304,0.08306962537620785,0.009135477991868285,0.4626472587279505,0.19201484643099168,0.03372062393225031,0.6556739129713716,0.38964812832764845,0.09724750588331023,0.8001203770070349,0.31295782516544396,0.23841080623467162,1.524200001676228
77,19.20558412731956,0.9104657522117116,0.6509105341974646,141.3106909114196,0.009917865568331524,0.26643053453552673,0.4523479841437924,0.32481995361137395,0.23465844168834654,0.2346615272255412,0.2811535513532566,0.06865091854817768,0.11034962910537253,0.350521908142118,0.08299340436777149,0.008958220557124443,0.4616128190102083,0.19216479821173366,0.03392456701749789,0.6555530322327551,0.38890599813114585,0.09742742462827947,0.8003647059837106,0.31031024537103463,0.2331322795437695,1.5161856389826627
78,18.979567155545443,0.8776096968944188,0.6520892549306154,171.33728094018582,0.009911445110018081,0.26907241759629763,0.4575842503704384,0.3141375358898582,0.2362321898926663,0.2342819779058085,0.27251648081691615,0.06869970496817872,0.10913482522168172,0.3467582057814132,0.08292548278603912,0.008801084961496843,0.46067757991890573,0.19231410168846233,0.03412911687066716,0.6554514398980807,0.3883396206015501,0.09762708693566129,0.8006200679668112,0.30792889487867353,0.2283413158528255,1.5089648298594496
79,19.68052583431219,0.8343741724198956,0.6613243368919939,161.04043699983075,0.009904785299168283,0.26953836425552075,0.4635444208534742,0.302222186378713,0.2372065943242555,0.2338793480355505,0.2640816102885384,0.06874693378061368,0.10798985912416632,0.3432894955884315,0.08286492426198479,0.008661711855081512,0.45983205489238715,0.19246092325557013,0.0343327483984004,0.6553671383501436,0.3879030141994333,0.0978371869833655,0.8008815680358345,0.30577767195310174,0.22395165645807835,1.502433349233956
80,19.30956299242837,0.7952896401550839,0.651590398978442,34.631133450625605,0.00989788646037192,0.2697531158338839,0.4690252369009926,0.29163441892889214,0.23628666729230438,0.2332461027024244,0.2540412656195107,0.0688005543221007,0.10674352234274051,0.3398465515537208,0.08281292000766763,0.00854243445359504,0.4590686512842621,0.19262946159495414,0.03458011093119732,0.6553184672791041,0.38766207078465,0.09810689777209955,0.8012120427036609,0.30370493129904835,0.21952938388930776,1.4961611608166887
81,19.089706684360344,0.7480458774556858,0.6493136989884079,28.814662977375143,0.00989074892986866,0.2699569816902448,0.47405244455560724,0.28221352823665874,0.23373088879638956,0.23244192649930584,0.24274347557053236,0.06885947525993502,0.10536984941803536,0.33639345405900545,0.0827674286457318,0.008440315100432,0.45837951856496,0.19280123135451466,0.034856461423555515,0.6553006921307286,0.3873332832093011,0.09836671160971668,0.8015700919864479,0.30155622840457613,0.2147941356384983,1.489711812028451
82,18.3686026688826,0.7179684703230976,0.6583164869807661,16.1681526054993,0.009883373055531672,0.2714095707682509,0.47861986296722747,0.2738202640213857,0.2301331409330678,0.23151872738872703,0.23036456302063504,0.0689275012225531,0.10369904125588106,0.3326995538046441,0.0827248637786346,0.008354603589651195,0.45775820136708595,0.1929305984460582,0.03514015124016736,0.6553121003135559,0.38612365063407017,0.09843818631378985,0.8018632537623936,0.2988091393302744,0.20886665330745685,1.48162977699063
83,19.42569138068584,0.7104245835165316,0.6432082080282271,37.5786983595142,0.009875759196850664,0.27466628554004097,0.48275780733157186,0.2663336851955366,0.22781281523166044,0.23065474967317154,0.2192224924821445,0.06899519896169759,0.10202534479965125,0.3291392845117477,0.08268572466792835,0.00828009470484674,0.45719709360763267,0.19303617959636182,0.035412471944991065,0.6553337165894588,0.38462420088173255,0.09842151550890421,0.8021009462342784,0.2960903767382684,0.20293660100370164,1.4736539543186036
84,17.761322710894937,0.7002989876324954,0.6449560369364917,32.631998452203234,0.009867907724914365,0.27950330772576165,0.4865052250457697,0.25964851144996404,0.22664875160200032,0.22984564660440715,0.20919404381455,0.06906523397922823,0.10032423238941152,0.32565851359208586,0.08265155441919855,0.008216264496275421,0.4566905963334508,0.1931355393519291,0.03567217558735877,0.6553644438972767,0.3829377781216325,0.09827574506919734,0.802257053323802,0.29344364843926896,0.1968043106395343,1.4654036242307626
85,18.622039038075453,0.6887746278745838,0.6528071670327336,36.33900937993935,0.009859819022392443,0.28575844591341226,0.48988700314834666,0.25367288548496797,0.22650934880838058,0.22908315491037823,0.20017605293135304,0.069133823492192,0.09863788461847234,0.32231332555878434,0.08261901185360958,0.008160762918847446,0.4562333014211723,0.19320018001626532,0.03591218468626183,0.655400916235302,0.3808280197507439,0.09801683853874242,0.8023415777828908,0.2907384576802755,0.19056825301813812,1.4570684651818189
86,18.076295263145465,0.6920504124119106,0.6420167691539973,31.168197782042366,0.009851493483516844,0.2933351037121653,0.4929244674182886,0.24832648481200104,0.22721295975737196,0.22834511051679063,0.19193173205696676,0.06920012592852628,0.09696077778817704,0.31909375606999985,0.0825869363485775,0.008112045850355453,0.45582046552155214,0.19321969115576154,0.03612334194901392,0.6554403397104981,0.3781615619435052,0.09761014561208864,0.8023368154269119,0.28789263291017114,0.18407836351850215,1.4484159741007736
87,18.293828569026495,0.7568297760085927,0.6431645110715181,16.871126977175066,0.00984293151406259,0.3021929959356423,0.49565685093123585,0.24353892189815365,0.2274346997195252,0.22753010797627563,0.18301853782340868,0.06926607489109204,0.09522286408885071,0.315901760182403,0.08255510778875857,0.008070064171691914,0.4554481656872267,0.19319610862752865,0.036314653272104064,0.6554890936289717,0.37487594385424194,0.09704168108147326,0.8022537949637495,0.28487065569650094,0.17712673178827776,1.4393435978436544
88,18.303229841294467,0.8665940092297589,0.6486850129440427,146.63541931242779,0.009834133531327996,0.30826272382376163,0.4993650108051556,0.23679642613936522,0.2273180121163,0.22675786944648454,0.17477497856931118,0.06932765745239142,0.09364183174161568,0.31298987537878803,0.08252664081487951,0.00803321703438662,0.4551117754955177,0.19317888911231665,0.036499108431788094,0.6555385227425178,0.37188957019342744,0.09652741671071582,0.802185232250967,0.28211175531033517,0.17084074074522945,1.431053743985796
