iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2
328,35.64095089026507,0.21773408883632828,0.26124833920039237,56.25418365867653,0.0032251427414405186,0.5317851534671744,1.3414201715874872,1.781470997991957e-12,0.21752948476988146,0.14974468049904893,0.020752071051829513,0.34868909635158,0.026601229735041247,0.23364043144416113
329,34.099156684851074,0.26106388974004563,0.2695450820028782,49.68060941174004,0.003192557961874579,0.5326833551017311,1.3425653222547966,1.778851338910921e-12,0.21744295536108416,0.14963761815375395,0.02073932387964481,0.3486436638852575,0.026527047929125847,0.23362498387616337
330,33.25508235420822,0.2794135530963104,0.27152037899941206,235.4195565030784,0.0031600612988529537,0.5329794867684103,1.3438550159036353,1.761641906680384e-12,0.21736419633117643,0.1495390010428231,0.020727209901023093,0.3486043615135943,0.026458876527540053,0.23361078594676188
331,36.01276906426852,0.25137757827343776,0.2611537000630051,240.9126553956276,0.003127654336217149,0.5327444655851994,1.3452758159784695,1.7314827152711901e-12,0.21729199721621137,0.14944821561937635,0.020715519519151994,0.34856812918720415,0.026396156283542353,0.23359772747804924
332,35.18919980741853,0.21725034593418402,0.26107759890146554,223.1468039445633,0.003095338653436806,0.5320421723815059,1.346813235760185,1.6902632530578328e-12,0.21722484831719752,0.1493636001309228,0.0207043453464412,0.3485342988778432,0.02633777629239644,0.23358557292210977
333,34.1452440166231,0.21715839909267842,0.2618690060917288,51.32640426192982,0.003063115825532712,0.5319091264426146,1.3481793697397813,1.653906130395574e-12,0.21715158751258207,0.14927185353172803,0.020692770385892442,0.34849713415458217,0.026274481428087627,0.23357239112569717
334,33.722985156494325,0.2169794070199359,0.2610815118532628,48.3878809799786,0.00303098742300004,0.5322773372221602,1.3493920575633727,1.621804407070128e-12,0.2170721042536847,0.14917282486496436,0.020680767242642922,0.3484566289608214,0.026206207210293393,0.233558170567219
335,35.009770922567284,0.24996235366958006,0.27339833904989064,51.50602228614063,0.0029989550117318032,0.5330869023246777,1.3504684672080722,1.5934333642024301e-12,0.21698884046285108,0.1490694123664481,0.02066853635381165,0.34841410665139455,0.0261350335716318,0.23354334579338631
336,34.395604222125705,0.2625351688654206,0.2665235288441181,233.89549540746447,0.0029670201529425366,0.5333353207692729,1.3516832004892148,1.5556586634490469e-12,0.2169124666716765,0.14897432645415468,0.02065696656909397,0.34837503523734453,0.02606971938857249,0.23352973965486587
337,34.476091059116285,0.23848631966301426,0.2611604919657111,224.06435841826692,0.0029351844030922032,0.5330891878586111,1.353021781758944,1.5099374241134686e-12,0.21684208625408638,0.14888643898905904,0.020645921195113454,0.3483389948629302,0.02600954217748155,0.23351720486339556
338,34.703643322450205,0.2164942133648239,0.2617485709488392,205.52559131488746,0.0029034493138103373,0.5324085638106004,1.3544737087149727,1.4576098763343506e-12,0.2167765726959977,0.14880450800621345,0.020635443681272736,0.3483053773037953,0.025953510567478584,0.2335055317926967
339,35.00085293421372,0.21640433614406193,0.262107586953789,53.064118242468155,0.0028718164318204194,0.5322635581035038,1.3557635278339655,1.4117253355325315e-12,0.216706293401887,0.14871700283550882,0.020624673975777205,0.34826927741011426,0.025893708742901724,0.23349307327193655
340,34.8043016895909,0.2162362536201748,0.27178361592814326,50.50008003759678,0.0028402872988644886,0.5325897654287564,1.3569081771298792,1.3714304917343348e-12,0.21663098478221537,0.1486235757860683,0.020613547953449097,0.3482306011733294,0.025829947742732246,0.23347979300470093
341,34.350384541279304,0.23282347534573306,0.2699035331606865,51.28239656236767,0.002808863451628009,0.5333304204161884,1.357923447246637,1.3359961362601634e-12,0.21655176008729238,0.14852556722512072,0.02060218119822799,0.3481898988752475,0.025763124938954975,0.2334658708517912
342,34.81888687198097,0.24080502390407688,0.261876363074407,195.8844394002368,0.0027775464216649565,0.5335484085615151,1.359079288651775,1.2943127784848955e-12,0.2164783564757409,0.14843465523411872,0.02059148959666383,0.348152198632112,0.025701297734108636,0.23345298567827463
343,34.70798182814585,0.22341940535633642,0.26155180507339537,211.9717574796648,0.0027463377353231923,0.5333059960581621,1.3603525885426715,1.247867399333295e-12,0.21641024158509597,0.148350156942319,0.02058136198989288,0.34811717416326854,0.02564391978703622,0.23344102487474672
344,34.448783556909824,0.2157644175743556,0.2615648659411818,210.78602314715698,0.00271523891367006,0.5326593159590428,1.3617263899119207,1.1978958023071523e-12,0.2163464861347265,0.14827109551767093,0.02057190879509288,0.34808440322184414,0.025590306813411512,0.23342984407700326
345,34.30091128592875,0.215678253724181,0.2616723000537604,50.773712969238986,0.002684251472418251,0.5325139586802162,1.3629484658865616,1.1542188767234426e-12,0.21628155918057995,0.1481871501770444,0.020562108387031187,0.34805968515464175,0.025533405700562874,0.23341798371023717
346,34.202337673864434,0.21552088176063294,0.27126902411691844,50.91011120381181,0.0026533769218519384,0.5328092104876321,1.3640325981567887,1.115978725498381e-12,0.2162121921078585,0.1480983165613579,0.02055198806545861,0.34803178678193003,0.02547326962855178,0.23340544990490225
347,34.6297328362213,0.2177302691892365,0.26306114392355084,51.9414654211489,0.0026226167667531583,0.5334915504602125,1.3649940410700663,1.0824461946274311e-12,0.21613979689191845,0.14800623095247414,0.02054165696143463,0.3480015530168324,0.02541105087992199,0.23339248315657865
348,33.93781793507832,0.2226592187424714,0.26097193895839155,188.4343894434187,0.0025919725063284762,0.5336874534060199,1.3660852854618675,1.045033783113733e-12,0.21607209144052628,0.1479202883691597,0.02053206733170465,0.34797298518498154,0.02535304722251653,0.23338038452366072
349,34.913938988369765,0.21509356204474203,0.2611029779072851,184.93711922427448,0.0025614456341359064,0.5334556242547286,1.3672932795294936,1.00452763152605e-12,0.2160087788853025,0.1478400196946029,0.02052308265495581,0.3479460157487962,0.025298959016440376,0.23336909778274972
350,35.70123190716597,0.2151004429088033,0.26137656904757023,54.03806862577028,0.0025310376380121382,0.5336543086053707,1.3683650160662693,9.691180269948724e-13,0.2159421060137831,0.14775599230884634,0.020513844445245077,0.34791679864919645,0.025242427766949276,0.23335730625697793
351,34.61037560178576,0.21488452577488532,0.2727124681696296,198.5028481992151,0.0025007500000000012,0.5334346022477123,1.3695444406623472,9.31277726058894e-13,0.21587954402489654,0.1476773027350238,0.020505260046670377,0.3478891675576472,0.02518952986346074,0.23334626565418556
352,35.347313464267316,0.21474946687417146,0.26735847909003496,54.238593148021465,0.0024705841962762423,0.5336341750652448,1.3705907163673203,8.982098931764731e-13,0.21581401861287963,0.14759526985793672,0.020496444806836014,0.34785956970598825,0.025134428724337493,0.23333476362944988
353,33.32756957418277,0.22929490287373328,0.26146534201689065,47.522692343892366,0.002440541697079578,0.5342016666672436,1.371517206048921,8.692644066930803e-13,0.2157437034635751,0.14750765365953433,0.020487188430613406,0.34782718238897453,0.02507566933077381,0.23332250368233312
354,36.02966621623865,0.23213550144232686,0.26126748509705067,192.6859258118627,0.0024106239666390364,0.5343243861972274,1.3725651717173033,8.377616358569424e-13,0.215678674886249,0.1474265565808847,0.020478466214463677,0.34779712043067373,0.025021402076903437,0.23331117767466691
355,35.256222228314094,0.21615575777642848,0.2609677219297737,198.3284520292356,0.00238083246310259,0.5340563925392153,1.373715322423411,8.044537586448744e-13,0.21561834201230565,0.1473512567495031,0.020470229715631005,0.34776913163198697,0.024971130225342482,0.23330068430033957
356,33.987519340504214,0.21435324383882845,0.2686725091189146,197.25814043194404,0.0023511686384660928,0.5334461921511956,1.3749508464632925,7.700113506340241e-13,0.2155617644882045,0.1472807363970139,0.020462561826726986,0.3477427734400651,0.02492409135167917,0.23329086041558694
357,35.581909429543664,0.21427922877313535,0.27128075109794736,55.6878519294248,0.0023216339385025075,0.5332747080395557,1.376046821659701,7.399854396935075e-13,0.21550216028540603,0.14720671496405227,0.020454660277845635,0.3477146354559103,0.02487473223456502,0.23328055191297575
358,34.111628911780365,0.2141458357033777,0.2626005099155009,51.00009409751188,0.0022922298026914426,0.5334879934014375,1.377018220634973,7.137622265900304e-13,0.2154395535082653,0.14712917035618087,0.020446474214884828,0.34768478223030264,0.024823088439357384,0.23326976835096996
359,34.52823067325064,0.21395970338317555,0.26171900192275643,51.37061526492291,0.0022629576641489953,0.5340384707934042,1.377878509081133,6.908218763552349e-13,0.21537416514968705,0.14704835548689058,0.020438020153306112,0.34765337334178037,0.024769356728048163,0.2332585523762124
360,33.96119648869592,0.2411397772569167,0.26074972189962864,49.0082935073918,0.0022338189495579018,0.5348841184118345,1.3786394349401103,6.70722714359041e-13,0.21530560407690674,0.14696379017438171,0.02042925855144692,0.34762023958128463,0.02471322192066189,0.23324683784904313
361,35.15076197229518,0.26895815675409696,0.26078152912668884,218.28286597988892,0.002204815079098002,0.5352865584702241,1.3795139092719186,6.48864964756067e-13,0.21524316037286204,0.1468859155935254,0.020420984077747433,0.3475917277861388,0.0246616241883747,0.23323606788744794
362,34.496837732502506,0.264168983988602,0.271044546039775,241.16463669388583,0.002175947466377023,0.5352994414073995,1.3804820025633466,6.257706960779146e-13,0.21518619844315962,0.14681463362089486,0.02041305498916408,0.3475656030036813,0.02461448815958414,0.2332262323447364
363,33.40307426114526,0.23451991093226782,0.2623084879014641,260.03047312437417,0.002147217518361684,0.534970885000629,1.3815259713775234,6.019182989147654e-13,0.215134199418535,0.14674935943766035,0.020405495501874166,0.3475416461752334,0.024571391889237237,0.23321724308114217
364,34.822011327643786,0.21343084663178616,0.26157323201186955,196.0983792651369,0.0021186266353091193,0.5343445181328971,1.382649175789472,5.773552230906965e-13,0.21508564145817888,0.14668836949049457,0.02039833463545073,0.3475191937387785,0.024531220986885288,0.2332088649458824
365,34.94050763393159,0.21337319198251736,0.2615809568669647,52.32331443438264,0.002090176210698632,0.5341217170103255,1.383644119978636,5.559394875680957e-13,0.21503307544359745,0.1466227184930118,0.020390895165637347,0.34749454964096765,0.024487987117229763,0.2331998503047044
366,34.95453491630638,0.21326176494538132,0.2611836770083755,53.735690691466694,0.002061867631163781,0.534252326963899,1.3845252016631115,5.372352672783616e-13,0.21497780031933753,0.146553944802388,0.020383281920795165,0.3474683744072783,0.024442715794408917,0.2331904094582212
367,34.7071830705371,0.21310185746033242,0.27185516618192196,52.91325684375407,0.002033702276424795,0.5346921131809225,1.3853047406628867,5.208731438104172e-13,0.21491984507316153,0.14648207156181137,0.02037549283946034,0.34744070009569755,0.024395420790151102,0.2331805437349786
368,34.516580455360064,0.24314409322229055,0.265491679077968,51.855346188907234,0.002005681519221329,0.5354020163160542,1.3859935702913049,5.065389720334403e-13,0.21485890050998385,0.1464067243814062,0.020367503795652123,0.3474114113929198,0.024345868331663842,0.23317020622206175
369,34.308753744933895,0.264692148045706,0.2631566268391907,231.67879396899312,0.001977806725245557,0.5357195542894899,1.3867800446050405,4.911202959224166e-13,0.2148029453457302,0.14633743196740284,0.02035998990956885,0.34738449818806655,0.024300413325685333,0.23316072334987725
370,33.49166898960756,0.2572162217318798,0.2614721138961613,256.9921088854736,0.0019500792530756125,0.5356929666772656,1.3876467091653464,4.749572808049335e-13,0.21475198987231758,0.1462741247500117,0.020352841958874338,0.3473599218049475,0.024258948324082676,0.2331520755563584
371,33.85307256599224,0.23006003142470136,0.2616422330029309,229.57824509516558,0.0019225004541093714,0.5353656800963079,1.3885870753992715,4.582132763319715e-13,0.214705364687261,0.1462160124412758,0.02034603132900533,0.3473373900462039,0.024220977432425995,0.2331441592476108
372,34.673841177496726,0.21264779135862072,0.27294765901751816,220.19288481097337,0.0018950716724985875,0.5347764028668062,1.3895922120083999,4.4109129610492775e-13,0.21466213725856792,0.1461620929700152,0.020339641839620816,0.34731648914799257,0.02418581979272227,0.23313683083588782
373,34.27605052156032,0.21259963124887876,0.2696676810737699,51.068041494410785,0.0018677942450833797,0.5345510246362946,1.3904817096154245,4.261523856746332e-13,0.21461548474817257,0.1461041329543583,0.02033299944113476,0.3472938463835062,0.024148042704086093,0.2331289582099269
374,34.245278274881976,0.21249667091702096,0.26168085215613246,50.93473814314228,0.0018406695013270778,0.534643764183251,1.391267831901562,4.1309720252738637e-13,0.21456480162647298,0.14604143304193762,0.020326088572860397,0.34726913202833215,0.02410712886419895,0.23312042696795482
375,34.77842570544596,0.21235040265433724,0.2618308949749917,52.129456872153945,0.0018136987632514257,0.5350142613438633,1.3919625206308794,4.016714688373315e-13,0.21451172181814815,0.1459759098805609,0.02031900265023593,0.34724321958168974,0.02406442859761922,0.2331115253603816
376,35.537804696456924,0.22984422995743686,0.26191867608577013,56.349375050589934,0.0017868833453721464,0.5356268858295329,1.3925763039045285,3.9165849364884966e-13,0.21445745138584477,0.14590903872263478,0.020311891568375443,0.3472166795756518,0.02402086756475109,0.2331024407777306
377,34.940087267686145,0.24392430143019084,0.2686821320094168,209.06892579616172,0.001760224554634879,0.5358925472432109,1.3932824099788508,3.8083207094038036e-13,0.21440797712291365,0.1458473951985779,0.020305242497085436,0.3471939612693507,0.0239807772424186,0.2330940787356553
378,34.98917136621377,0.2376307396077543,0.2707959678955376,238.4745143708652,0.0017337236903514676,0.5358545146722382,1.3940628233469692,3.694481695264404e-13,0.21436257287295862,0.14579073546916504,0.02029899045290615,0.3471730688465295,0.02394402041175304,0.233086413105825
379,35.0322874398424,0.21842960564900196,0.2614999928046018,224.74826323858787,0.001707382044136658,0.5355516571524581,1.3949093307869227,3.5764419997725797e-13,0.21432062669540597,0.1457383239529662,0.020293087432183544,0.34715369377156896,0.02391006001073774,0.2330793312136846
380,34.61144523794074,0.21194952951997267,0.2616656238678843,197.30748069945494,0.001681200899845118,0.5350186892428777,1.3958164143211338,3.45527161695057e-13,0.21428141484725557,0.14568935758398893,0.02028757147683412,0.3471355212743513,0.023878360368657505,0.23307271935308901
381,34.4132236699483,0.21190380605454281,0.261697354959324,50.86292691408095,0.00165518153350889,0.5348094079922425,1.396619314021061,3.349485199736346e-13,0.21424025222984422,0.14563579344449898,0.020281744406283404,0.3471220485878094,0.02384363620129078,0.23306547850997636
382,34.0716353315676,0.21181318848285147,0.26513575995340943,47.73412566092434,0.001629325213275175,0.5348825389045909,1.3973284843800164,3.256993983000274e-13,0.2141962746375588,0.14557914626853177,0.02027566559477721,0.34710647068158385,0.023806994577612452,0.23305784267018675
383,35.18985646931491,0.21168242889278874,0.272137536900118,52.67206576481196,0.0016036331993445477,0.5352016902155879,1.3979542618225025,3.176019583422944e-13,0.2141496212290121,0.1455196077707423,0.020269422538479034,0.3470889175929952,0.023768500542316592,0.2330498208749314
384,35.02878541216347,0.21600687345765907,0.2616728760767728,54.660993328583146,0.0015781067439095222,0.5357347506686426,1.3985062769536436,3.105043115349329e-13,0.21410133822694546,0.1454584046385583,0.020263111035184207,0.34706995027362847,0.02372893020570088,0.23304156997381004
385,33.66785812189783,0.22440297632607342,0.26140358694829047,204.3333512826279,0.0015527470910935187,0.5359624368073785,1.3991375815939682,3.028428689498982e-13,0.21405669415624404,0.14540189925701816,0.020257293566655742,0.3470522470284555,0.023692439722656364,0.2330339577396841
386,34.56046500261249,0.22035960847981287,0.26192516018636525,209.6455531284053,0.0015275554768902442,0.5359235946733605,1.3998372098610554,2.9474667640180005e-13,0.21401527733840092,0.14534952884930186,0.020251873715606293,0.34703566805529507,0.023658678073256143,0.23302691325150243
387,34.78912609325984,0.21130340687857868,0.261282793013379,180.1300962172281,0.0015025331291034288,0.5356530316811532,1.400601721142207,2.862746092090788e-13,0.21397676197200707,0.1453008660155118,0.020246800068460382,0.34702009940896117,0.023627353441680765,0.2330203769139368
388,33.984088721504655,0.21123019440118895,0.2715196209028363,51.587571833599576,0.0014776812672870094,0.5356478831012343,1.4012765347499574,2.788674847693581e-13,0.21393595476212834,0.14524960801245185,0.02024153887345461,0.34700304961512185,0.02359437647479738,0.233013497102818
389,34.2767419881862,0.2125555776083523,0.2608864391222596,52.05307105189655,0.001453001102685663,0.5358736139790008,1.4018718941620816,2.7238338717762563e-13,0.21389355494975523,0.14519657695395394,0.0202361517780005,0.34698489781827585,0.023560280343846864,0.233006383502953
390,35.631085256076396,0.21105621194319185,0.26132702291943133,178.09913667782223,0.0014284938381758005,0.5358489476394819,1.4025381204487215,2.654681718684995e-13,0.21385420989060533,0.145147420307763,0.02023116708085746,0.34696795182810697,0.023528700017882494,0.23299979209778424
391,34.287265505569835,0.21632778647743367,0.2614432580303401,51.463293964932404,0.0014041606682069132,0.5360496022487234,1.4031255771046875,2.5941531537300374e-13,0.2138129328066723,0.1450960483770523,0.02022601626823455,0.3469498245357606,0.02349572603235677,0.2329929118973398
392,33.989462308142805,0.2129232948781585,0.26144095486961305,194.47769034929917,0.0013800027787433825,0.5360102214809851,1.4037748910588432,2.5301650323268713e-13,0.2137746586482303,0.14504845180049603,0.020221246860551777,0.34693294721538187,0.02346521168476096,0.23298654327992233
393,34.76019275899368,0.2108628883551198,0.2713131420314312,198.75520389370558,0.001356021347206654,0.5357624176420428,1.4044768156663037,2.4636601579195766e-13,0.2137390264796681,0.14500418637830403,0.020216825126453,0.34691716093447084,0.02343685222297185,0.23298062255074425
394,34.761271677677605,0.21079810022343254,0.26243039313703775,53.39294784435969,0.001332217542417869,0.5357542766997238,1.4050959127579636,2.405505476989415e-13,0.21370176449754755,0.14495802555008175,0.020212249310826116,0.34690041027580537,0.02340729804286247,0.2329744535998711
395,34.08019292174281,0.21070126848338477,0.2649240200407803,52.34136412234117,0.001308592524540895,0.5359541893004002,1.4056414487502022,2.354595257065815e-13,0.21366289716145861,0.1449099979792397,0.020207530511301083,0.3468827305277221,0.023376566337489184,0.2329680398580949
396,34.11146213350086,0.22017502746341577,0.26477954303845763,51.12611541647118,0.0012851474450257668,0.5363342893730184,1.4061217503181365,2.309982388724082e-13,0.21362264279117324,0.144860356413329,0.020202685215283712,0.3468642456154161,0.023344823066192795,0.23296141530591688
397,35.01652168355168,0.22531028214792814,0.26499057095497847,201.2941514880351,0.0012618834465525906,0.5364720840488322,1.406665351789642,2.2618325989043918e-13,0.21358544353053674,0.14481448155343446,0.020198182048244275,0.3468471330597084,0.023315525555270767,0.232955300801943
398,34.479963413482075,0.21973020516323702,0.27538028405979276,222.02663242050622,0.0012388016629758254,0.536399272637263,1.4072596331416043,2.2112037687721356e-13,0.21355120041836645,0.14477221865151788,0.020193971225400544,0.3468313467946349,0.023288569774576377,0.2329496751092978
399,34.47047372905032,0.2104190949641904,0.26623552991077304,207.48964173771833,0.0012159032192690445,0.5361441549516666,1.407898328187538,2.1586654484904032e-13,0.213519439773851,0.14473302106294053,0.020190047916731006,0.3468166713466563,0.02326359028045012,0.2329444610544699
400,34.648461514844115,0.21036409389232774,0.26508972817100585,52.83799483247548,0.0011931892314700856,0.5361075921181625,1.4084608715357125,2.1127202502365358e-13,0.21348590035795953,0.14469171634204833,0.020185962648873988,0.34680105774303654,0.02323727635489265,0.23293896956805496
401,34.434625902213114,0.21027861930558844,0.26462763897143304,50.91146304610606,0.0011706608066266702,0.5362603797839512,1.4089558364577621,2.0725005769775985e-13,0.21345059825957396,0.14464832820964568,0.02018172747305935,0.34678451044595854,0.02320962712958437,0.2329331980491287
402,33.75473023372915,0.22148846839005287,0.2657389030791819,49.492967587365165,0.0011483190427424423,0.5365767906762431,1.4093911305537727,2.0372619140480597e-13,0.2134141894617235,0.1446036114447264,0.020177361749446707,0.34676739592004774,0.023181186788811328,0.23292726528271257
403,35.4467559599394,0.2252117890271791,0.2750881288666278,186.98399986328013,0.0011261650287234543,0.5366795394264079,1.4098850452464562,1.9989999780131994e-13,0.21338052606612978,0.14456225381890353,0.020173296264989732,0.3467515559531231,0.02315491237218216,0.23292178326591956
404,35.34012829794133,0.21928882097573776,0.2678765528835356,210.47081892522652,0.0011041998443250959,0.5365970560946656,1.4104253245283538,1.958617998700153e-13,0.21334958924954225,0.14452420342394035,0.020169492816865236,0.34673698189569285,0.02313077025381716,0.2329167462562046
405,34.79855904307053,0.21003206896576004,0.2646030259784311,203.85345597098078,0.0010824245600994634,0.5363546616928486,1.4110048543478326,1.9166785963766342e-13,0.21332131072427632,0.1444890027053429,0.020165951509346705,0.34672464282151094,0.023108453772194264,0.2329120902635248
406,33.124679815703985,0.20998486449705211,0.2644918248988688,48.550345869775136,0.0010608402373431939,0.53630847499371,1.4115146722429202,1.8800078513574194e-13,0.21329152007753488,0.14445202358730247,0.02016224921979533,0.34671144000692744,0.023085040551136343,0.2329072080965713
407,34.59272256951923,0.20991116718827102,0.26543338992632926,52.56822384664129,0.0010394479280457247,0.5364318777964351,1.4119627616159045,1.8479158086304824e-13,0.21326035577575517,0.14441345456276686,0.02015843639359985,0.34669743321284974,0.023060611541014717,0.23290211255178778
408,34.95835654730939,0.2182996033703809,0.27533267019316554,54.18713717161341,0.0010182486748380308,0.5367014400015658,1.4123574129742165,1.8198093850576336e-13,0.21322976761920026,0.1443742059740007,0.02015457481922859,0.34668711309955547,0.023035740716507325,0.23289692497096562
409,34.12673467631045,0.22072792009852266,0.2669125290121883,204.52789003946057,0.0009972435109418076,0.5367828130295893,1.4127995433771898,1.789510892684163e-13,0.2132016073920248,0.14433812678881341,0.020151004698295217,0.34667744750018303,0.023012899586950575,0.23289216010141692
410,35.376108584393435,0.21564004211964233,0.2637943630106747,213.80313830665946,0.0009764334601191078,0.5367015717296332,1.4132813040698256,1.7575350214245545e-13,0.2131755485232949,0.14430479997459542,0.020147695015697013,0.3466683393741123,0.02299181887429806,0.23288776193630045
411,33.77164390685514,0.20970772596723677,0.2638062790501863,200.64801009911523,0.0009558195366224508,0.5364803854463133,1.4137966750155337,1.7242951305265866e-13,0.2131514751727756,0.14427405642517332,0.020144622319969323,0.34665978482588716,0.022972389323169886,0.23288370827199723
412,33.966086039282544,0.20966863383423304,0.26559120905585587,50.8227662960292,0.000935402745145387,0.5364331843714254,1.4142494111601682,1.6952382325507013e-13,0.21312603776608638,0.14424180344188048,0.02014141994517297,0.346650233271939,0.022952029256136743,0.23287946273606738
413,34.29131555112326,0.20960333813151807,0.2748993888963014,50.57847837938074,0.0009151840807735252,0.5365359512603357,1.4146464376307828,1.669819276123338e-13,0.21309866949418535,0.14420736913366944,0.02013806957226133,0.3466394341532041,0.022930274796662573,0.23287492525906717
414,34.3770578811956,0.21368582417945775,0.26790064899250865,50.69661520314843,0.0008951645289360467,0.5367675657128949,1.4149944443388631,1.6475688447124324e-13,0.21307007275799714,0.144171575662676,0.02013462393435622,0.3466277712187467,0.022907666155290562,0.23287020949312803
415,34.29259958043118,0.2154520769125078,0.2648541620001197,212.5420854334241,0.0008753450653576639,0.5368344149996835,1.4153830892840216,1.6235840899063647e-13,0.21304372875009445,0.14413863964276075,0.02013145731182843,0.34661695275697985,0.02288687970121795,0.23286587310323206
416,34.04878848006854,0.211178554415757,0.26648179604671896,223.70720336262,0.0008557266560110695,0.5367593143652973,1.4158046564152618,1.598316934522633e-13,0.21301956424637,0.14410844278861223,0.020128536779430474,0.3466069683776136,0.022867840045801655,0.2328619012531836
417,34.710777049918526,0.20940873699833418,0.26651848712936044,176.02865758553398,0.0008363102570698579,0.5365626066437752,1.4162591295081053,1.5718013278010522e-13,0.21299720788594378,0.14408053341272234,0.02012583576131153,0.3465976641652694,0.022850255571099883,0.23285823248456658
418,34.178319972104546,0.20937008835361226,0.27563619101420045,51.04951538936415,0.0008170968148619213,0.5365184183252897,1.4166575229005156,1.548635001276269e-13,0.21297344101644466,0.14405099092100054,0.0201230063984936,0.3465875175560828,0.0228316427879586,0.23285434944045638
419,35.53651208803185,0.2093130905768611,0.26896552997641265,56.16608081951413,0.0007980872658233266,0.5366052861182146,1.4170067449537784,1.528382922320146e-13,0.21294915941768247,0.14402089077430083,0.0201201376913937,0.3465769745351943,0.022812681383188798,0.23285039318705256
420,34.69557161614056,0.20923997441819894,0.2676835530437529,54.17408228054411,0.0007792825364526756,0.5368043478862918,1.4173125469306558,1.5106697997868023e-13,0.21292437303837805,0.14399023166766087,0.020117221710736852,0.34656606664476963,0.02279338286703784,0.2328463673004947
421,34.67875613334345,0.22102784937637665,0.26710431510582566,53.70280586613247,0.0007606835432659496,0.5370990289470132,1.4175799937760334,1.4951711583866635e-13,0.21289904225536901,0.14395896777955333,0.020114264932732457,0.34655478565970266,0.022773708662364594,0.23284226288413123
422,35.03557601856758,0.22792180743584467,0.26646436797454953,202.53361500363033,0.0007422911927518332,0.5372418461210415,1.4178867023180746,1.4780225913013755e-13,0.21287586065055314,0.14393035109984845,0.02011153585877304,0.3465444399388077,0.022755724615081047,0.23283851140532638
423,33.87887334640284,0.2273679350125761,0.2757514067925513,216.8176657078605,0.0007241063813275485,0.5372540436152624,1.418224473776966,1.4596495562429075e-13,0.21285474668308632,0.14390425969550225,0.02010900092659294,0.3465349959160216,0.022739352112844773,0.23283509685172907
424,35.04360809186846,0.2205562227673802,0.2670720110181719,207.88661616057146,0.0007061299952951432,0.5371544435199855,1.4185892040537458,1.4402715103790168e-13,0.21283539818995909,0.14388032626800729,0.02010663309470383,0.3465263174192639,0.02272435363111112,0.2328319695072614
425,34.47298427447546,0.21089509445732874,0.2663989318534732,183.55813908886128,0.0006883629107983164,0.5369596459221023,1.4189777991768817,1.4200610458051008e-13,0.21281750596072949,0.14385818946872472,0.02010442392777251,0.34651827152938275,0.022710498918239907,0.2328290812372146
426,33.72626067777957,0.20903385619501336,0.2654565831180662,215.47698889319122,0.0006708059937796987,0.5366841231696211,1.4193821458744345,1.399435427914305e-13,0.2128010519433588,0.1438378416827383,0.0201023948453996,0.34651085671495174,0.022697772501214637,0.23282642821755709
427,34.07785763557465,0.2090214232665929,0.2664700709283352,50.76667251310067,0.0006534600999386576,0.5365454218210152,1.4197357499243977,1.3814507132000998e-13,0.21278344264653865,0.14381612227613416,0.02010025911312927,0.34650283860856207,0.022684182978578025,0.23282359535258212
428,34.00113478904183,0.20899051318632972,0.27602545684203506,50.66845755389208,0.0006363260746895873,0.5365239330964856,1.4200447048122629,1.365762045716377e-13,0.21276488989307762,0.14379328152284176,0.020098032980638163,0.3464943299620479,0.02266989573210052,0.2328206177094776
429,34.89880235484096,0.20894278811944816,0.2665705669205636,52.885377017123176,0.0006194047531207041,0.536602465028447,1.4203142665186195,1.3520717695869253e-13,0.21274531159027504,0.14376923584855666,0.02009573149008944,0.34648528941675305,0.0226548403213274,0.23281747920075785
430,35.519949472502645,0.2088823135435341,0.2661584890447557,55.224788603702414,0.0006026969599533516,0.5367659498054795,1.4205493687236044,1.3401224496136457e-13,0.21272527729118756,0.14374466589415863,0.020093403148126614,0.34647599091928055,0.022639447945293222,0.2328142692896967
431,33.9991005010436,0.2088103915925153,0.2656982431653887,50.731752692977516,0.0005862035095017946,0.5370011794000242,1.4207541059940632,1.329691029317732e-13,0.21270472850472125,0.14371949314424165,0.020091034024185717,0.34646641650953103,0.02262367797759079,0.23281098020856428
432,35.07536554330837,0.22012448799941853,0.2652005348354578,51.83887559713293,0.0005699252056335431,0.5372965828270361,1.4209321882821302,1.3205839269688662e-13,0.21268382801594235,0.1436939142924541,0.020088641969499787,0.34645664786408326,0.022607654071645073,0.23280763766794393
433,34.15503715450679,0.22905349788068963,0.275847575860098,214.65555767847553,0.000553862841730158,0.5374685617719193,1.4211409328349904,1.3102844576682093e-13,0.2126648843039684,0.14367072032729808,0.02008645704033477,0.3464477930682927,0.02259314005758688,0.2328046102738298
434,34.37619984071671,0.23223123101370932,0.26656740298494697,218.15528727619474,0.0005380172006485993,0.5375349854364854,1.4213751231182241,1.29903104931386e-13,0.21264791204618635,0.14364971419488337,0.02008444071412927,0.34644034210545777,0.02258001268966493,0.23280187296207325
435,34.42897408325765,0.229775372130635,0.26620069495402277,224.12860530163385,0.0005223890546830563,0.5375115468977996,1.4216297776073987,1.287041979739516e-13,0.21263256198048483,0.14363068658662403,0.02008256627986828,0.34643357852845424,0.022568130169292475,0.23279939631862712
