iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2,tau_3,sigma_3,theta_3,tau_4,sigma_4,theta_4,tau_5,sigma_5,theta_5,tau_6,sigma_6,theta_6,tau_7,sigma_7,theta_7
178,12.016106565914955,0.1311047106598295,0.7168043700512499,17.239944984293132,0.008160330498672923,0.4941573292150222,0.9785608676020072,1.040776387111489e-05,0.1525437586604749,0.15062795378800628,0.008807398151278636,0.0687696822505909,0.034872069775471366,0.2845569539094296,0.07188366758484961,0.00535057510460834,0.45486564449699624,0.133195970528463,0.006564581474456837,0.6338401315933744,0.09508317654190204,0.006773170080327002,0.7480002484596034,0.13640777430420867,8.656913763088204e-07,1.1503645261089355,0.43173929976202546,8.38371316246347e-06,1.8182239470336707
179,12.170012733738432,0.13033209698773476,0.7132521751336753,16.773429663415474,0.00813320575491662,0.4948348336214488,0.9828045647491187,1.1625217729280704e-05,0.15235979156218882,0.15021614602094643,0.008734472509211,0.06873609421893631,0.03464991594042159,0.28453673957170933,0.07186910134121954,0.005310284250305328,0.45485913492148417,0.13309514530305955,0.006379739201698481,0.6337753436068682,0.09471116085056322,0.006543071770831258,0.7478954772379581,0.13643148902869098,3.9972765654727197e-07,1.1503158206692028,0.43172123717894784,9.02712733372231e-06,1.8181740190859834
180,11.688978279214972,0.1293313006547166,0.7067429330199957,15.556151565168518,0.008105928327501413,0.49689727370000253,0.9865785481137626,1.2778113985814167e-05,0.15215276333816047,0.14975738560995477,0.008660123000912873,0.06869849966841025,0.03440071585480626,0.28451411985402736,0.07185302441171708,0.005265170456355798,0.454851839928599,0.1329861791068209,0.006179596620951707,0.6337059079862637,0.09431584329347995,0.006297617693690643,0.7477862238416976,0.1364527860700015,1.2860735428923798e-07,1.1502719838355409,0.43170421220919675,9.201080989888866e-06,1.8181270467221369
181,12.29905473753464,0.22935450486251696,0.7079961199779063,17.45345306228792,0.008078499545890629,0.5002003945434279,0.9899524813622314,1.3861915577161833e-05,0.15193590199802234,0.14926940597096292,0.00858597960242875,0.06866263655384457,0.03413353210531411,0.2844897262845206,0.07184206940040512,0.005216784860786287,0.45484396711269287,0.1329119456945784,0.005970853801051347,0.6336336172332797,0.09407119675883194,0.006044666475911432,0.7476748946126375,0.13663919452360526,1.2039091826988972e-08,1.150232540813354,0.431688187224795,8.97676588675222e-06,1.8180828974649341
182,12.000854167892072,0.388016286362636,0.7139825648628175,192.9423597108671,0.008050920746924387,0.5017430290394723,0.9938645718058463,1.4618079722133849e-05,0.15174118271397868,0.148829637262559,0.008516619297458965,0.06863044079173065,0.03389416271648024,0.28446782781083485,0.07183222640411298,0.005173445156787708,0.45483689564935254,0.13284521568573507,0.005786057161554315,0.6335686183738259,0.093851429489054,0.005821372682831251,0.7475747593142427,0.13680700226115958,1.3040387371123685e-08,1.1501970571273252,0.43167376975025756,8.777261903154233e-06,1.8180431830749022
183,11.855985205289617,0.29263745882231545,0.7234605387784541,278.2944640791769,0.008023193274754443,0.501707434190761,0.9982307161363108,1.5054666617671552e-05,0.15156931821061914,0.14843905222264664,0.008451527002684147,0.06860207841398086,0.03368312582460184,0.28444850150340145,0.07182359446695583,0.005135244928389642,0.4548306537184703,0.13278647666577267,0.0056246130169078186,0.6335109489409253,0.09365806276472739,0.005626598370032087,0.7474856905107593,0.13695805127202307,9.966458156281005e-08,1.1501651367686934,0.4316608566915113,8.629691116318705e-06,1.8180076125593199
184,12.539523566922577,0.12626652154650628,0.7240291829220951,232.88627021732327,0.007995318480778672,0.500266568743564,1.003017596172421,1.5182731517128101e-05,0.15141625103897208,0.14808915038148343,0.00839031225709836,0.06857685374098933,0.03349539847020235,0.284431300166924,0.07181592961533022,0.005101267516716727,0.45482509588608994,0.13273419507645645,0.00548225135029274,0.6334594240657432,0.0934860005629732,0.0054551513159287225,0.7474059914298777,0.13709399989432255,2.470432440726562e-07,1.1501364232653997,0.4316492644087665,8.510522395489088e-06,1.8179756827496822
185,11.920755330960132,0.12563129849411042,0.7226412398740649,16.869916330729268,0.007967297723575205,0.5004018513058863,1.0072866755271954,1.529839074364835e-05,0.15124080086804906,0.1476943987749969,0.008328286460940693,0.06854760387137057,0.03328202882487042,0.284411807512681,0.07180653016887412,0.0050627362900005565,0.4548187963875521,0.13267260808241546,0.0053267784494444356,0.633404108053628,0.0932838876555191,0.005270685421720767,0.7473226940096198,0.13721630891615788,4.306147295837645e-07,1.1501105856366463,0.4316381405871308,8.040034583395144e-06,1.8179451253675483
186,12.332830155326159,0.1483800733168323,0.7196649240795523,18.013774273208707,0.00793913236883622,0.5019412226073107,1.011091329227066,1.5402797744382396e-05,0.15104804878750175,0.14726537309501211,0.008266150258175849,0.06851525880813272,0.033049188548521104,0.2843905622230394,0.071795794874601,0.005020767692567128,0.4548119310009089,0.13260410675467119,0.0051627304621052385,0.6333462619678671,0.09305976625885613,0.005078359526534938,0.7472373763966874,0.13732633376979037,6.313231688613278e-07,1.1500873297856953,0.43162751742916566,7.314578303514736e-06,1.8179160229941567
187,11.838911354659068,0.1253919028012966,0.725800515152514,113.45043344362949,0.007910823789301368,0.5019345111443891,1.015411906137704,1.5206895634959565e-05,0.1508702662907622,0.14686942255850852,0.008208127070070412,0.06848541045436635,0.032835033592326555,0.28437098672833444,0.07178585200775611,0.004982197957870485,0.4548056048756708,0.13254085884561886,0.005014016905114988,0.6332932200262735,0.0928530613014554,0.004904673044074356,0.7471593341004016,0.13742532644897898,8.431162654590356e-07,1.150066409924458,0.4316178888071742,6.654107255858072e-06,1.8178896551989023
188,11.859983790548435,0.12375859092845759,0.7312661351170391,70.0652998806636,0.007882373364690881,0.5005543788333051,1.0202610969056791,1.4725799208037136e-05,0.15070114412385624,0.14649384764408357,0.00815425980900874,0.06845698762108106,0.032632052093739,0.2843524019590583,0.07177632438241116,0.004945675425461575,0.45479959948254206,0.13248069652465277,0.00487553130145794,0.6332434794767388,0.09265679265164149,0.004743778659974958,0.7470865658507647,0.1375143801433364,1.0559940612880535e-06,1.150047586606364,0.43160909042209267,6.01782825710172e-06,1.8178655804889776
189,11.981430286003002,0.12306452333547711,0.7306061910931021,16.3967084786779,0.007853782481638316,0.5007146545164407,1.024577624773699,1.4299730118049935e-05,0.1505044030366119,0.14606182690776315,0.008098470278155226,0.06842380738954293,0.03239739071207953,0.28433095550571547,0.071764960687959,0.0049035283431193,0.45479267186833466,0.13241107412222483,0.0047216511873528575,0.6331891145696116,0.09243090062444397,0.004567435853868823,0.7470090060079885,0.13759444842523652,1.2458304451647166e-06,1.1500306068723019,0.4316005780601577,5.174316377526328e-06,1.8178423490227256
190,11.833918404812787,0.12219360435078103,0.7224254470784217,16.632003568319593,0.007825052533622976,0.5022473998458589,1.0284213438096865,1.3921904120881814e-05,0.15028975392931196,0.14559333395514934,0.008041576511035145,0.06838760421796286,0.03214276967691342,0.2843077007997031,0.07175243577920609,0.004857877520099698,0.4547851660025375,0.13233583534028975,0.004560047238542732,0.633132368619414,0.09218789665879694,0.004384164016796136,0.7469294537781065,0.13766643462349115,1.408451227570523e-06,1.1500152861252182,0.43159248195452077,4.258649957756808e-06,1.8178203106653992
191,11.760637353093381,0.19506363732030396,0.7117434469982982,16.719241962126322,0.007796184920902,0.5050072345102781,1.0318401462976317,1.3586456951874878e-05,0.15006064674636982,0.14509552846495824,0.007984003487182388,0.0683489954179019,0.03187238103511966,0.2842830003701324,0.07173900514018393,0.004809478978254377,0.4547771995777073,0.13225647462701973,0.0043936332930251355,0.6330740435356295,0.0919326973821639,0.004197186961024721,0.7468488820215385,0.13773114944312168,1.5402099362563839e-06,1.1500014533565461,0.43158485831426513,3.3477677578125644e-06,1.8177995869722852
192,11.70666635013426,0.28414943758733174,0.7066622078418732,186.1383082860335,0.007767181050442099,0.506123901369587,1.0357441274018577,1.3049037078804989e-05,0.1498546761861762,0.14464592500732462,0.007930106129042108,0.06831461437755318,0.03162928273378669,0.2842607212141132,0.0717274738091876,0.004765984882462086,0.45477001269778194,0.13218867555531075,0.00424605371511997,0.6330214461131173,0.09171798048832375,0.0040318650793897595,0.7467762308768975,0.1378055573384494,1.6630781076282514e-06,1.1499890132728368,0.4315779958068214,2.619104743188064e-06,1.8177809355826777
193,12.28189497083144,0.17500337312955525,0.7060334500856698,245.20778452158288,0.0077380423358510055,0.5057706453365545,1.0400680591401392,1.2349225879458838e-05,0.14967096697612584,0.1442434371235812,0.007879372868143582,0.06828396036125992,0.03141288893234837,0.28424085440025904,0.07171719056480973,0.004727294219130855,0.4547636036091659,0.13212814285085764,0.004116217418312366,0.6329744223585336,0.09152636527760363,0.003886741618989558,0.7467112103548708,0.1378724823037195,1.7784437997646892e-06,1.1499778298533794,0.4315718321533626,2.043625649464222e-06,1.8177641853161346
194,11.844478061665242,0.11945428215595584,0.7096784231252968,162.27823272009513,0.007708770197308559,0.5041107239817133,1.0447904679444975,1.1518608340819407e-05,0.14950391047970582,0.14387655554105674,0.007831658811065942,0.06825609376139746,0.03121656392284295,0.2842227999563299,0.07170783282727278,0.004692205349059077,0.4547577771719855,0.1320731346514253,0.003999937835303396,0.6329317773019454,0.09135236524634628,0.003757147327788702,0.7466522899914845,0.1379326695673294,1.8837669483280553e-06,1.1499677703401239,0.4315662799140934,1.5825158573298811e-06,1.8177490991038017
195,11.591583026080535,0.11886671105790257,0.7193069441709667,15.944024031272859,0.007679366061497494,0.5039824990412157,1.048998695757099,1.0796480364006779e-05,0.14931471432246865,0.14346365507106482,0.007782011770588719,0.06822465058524775,0.030995461897258925,0.28420251932302026,0.07169722825629977,0.004652770640392653,0.4547512439588798,0.1320124734515293,0.003874118253946004,0.632886402304212,0.0911614693019054,0.0036185939973693328,0.7465908596330367,0.13798675922074746,1.948118545414128e-06,1.1499586437656621,0.43156114802921286,1.1535788934112235e-06,1.8177351636802344
196,12.153681524937944,0.11810000931926866,0.7216020829509944,17.482230295020877,0.007649831361533909,0.5052174528828881,1.05274172502263,1.0167193875982356e-05,0.1491048756768444,0.1430083197489251,0.007731247705051477,0.06818986743344765,0.03075143259262605,0.2841801455793283,0.07168547707787291,0.004609313877949231,0.45474404435129484,0.1319467484590168,0.00374013349600711,0.6328385719083638,0.0909556142687081,0.0034725870407534758,0.7465272224363094,0.13803536097619912,1.9721258277166444e-06,1.1499503504629995,0.43155642470288064,7.785964937681295e-07,1.8177223513545715
197,11.73654295328843,0.18255662995235583,0.7158517471980304,16.540548825493342,0.0076201675368974126,0.5076698838626346,1.0560639327547,9.617577493346684e-06,0.14887567033835591,0.1425130916416251,0.007679354901745433,0.06815196972079883,0.030486120494141,0.28415580443606636,0.07167268066850832,0.004562133176748402,0.45473621882098353,0.13187657460788949,0.0035993283373168036,0.6327885836717483,0.09073685453129918,0.003320620788066619,0.7464617275764731,0.13807902553789198,1.957990377107187e-06,1.1499428028831271,0.4315521037231643,4.731997504107303e-07,1.817710637291792
198,11.843113267327098,0.23994829939966708,0.7156630479730666,176.0022720468734,0.007590376033360965,0.5085482000885198,1.0598596367711268,8.968292838905505e-06,0.1486686055387916,0.14206487838816292,0.007630758770513947,0.06811773691054476,0.030247133698668185,0.28413381556950146,0.07166111895746556,0.0045196706074617544,0.45472914967324435,0.13181320320604006,0.003474373174279422,0.6327434595054113,0.09053947995949524,0.0031861822027072447,0.7464026219012193,0.13811828423318603,1.9442132098499873e-06,1.1499360151429125,0.4315482177648293,2.6269124937207654e-07,1.8177001030801296
199,12.072177192512868,0.13687698526328945,0.7267599280457944,224.4064754019809,0.007560458302920422,0.5080197088158998,1.0640647489760302,8.250444073448087e-06,0.1484832930203019,0.14166254862015726,0.0075850366365079755,0.06808711072134478,0.030033779664852624,0.2841141423603599,0.07165077158927217,0.0044817921001045116,0.4547228250900756,0.13175645271761616,0.0033642440449816254,0.6327030273888458,0.09036285288742875,0.0030680228115035164,0.7463496422869147,0.13815358113162093,1.9324571324170884e-06,1.149929915226858,0.4315447249241818,1.261207883516615e-07,1.817690634756148
200,11.762596930255885,0.1155822938203059,0.7337222150526941,116.40533286308357,0.007530415803723761,0.5062427442911839,1.0686803421726248,7.482587258523276e-06,0.14831211440149128,0.1412906136059506,0.00754222396270354,0.06805885078232217,0.029837267165209354,0.28409598721057894,0.07164122955171759,0.004446926697666385,0.4547169885169702,0.13170430220626617,0.0032643848498699335,0.632665957449703,0.09020078776280557,0.0029612905830339624,0.7463011792062053,0.13818530969904647,1.9178281067848203e-06,1.1499244216015372,0.43154158380439955,4.520307680948545e-08,1.8176821199830484
201,11.745966422652764,0.11505307263209943,0.7320369218941778,16.42660292305748,0.00750025,0.5059700974344372,1.0727966537073408,6.8243886404025225e-06,0.14812365833957766,0.1408824129469505,0.007497997966528998,0.06802796769372883,0.029621898362127,0.2840761336658106,0.0716308858155581,0.004408788705693297,0.45471061840566357,0.13164917125366593,0.003159031791853315,0.6326273977016935,0.09003055170902682,0.0028498356067295453,0.7462515858242291,0.13821380424176932,1.8749276519928864e-06,1.1499194066052358,0.4315387565601923,6.3811081428096034e-09,1.8176744565106908
202,11.525532726972518,0.11435075312326433,0.7163198969792575,15.768648290222853,0.007469962361987863,0.507035349366334,1.0764550988195294,6.258637202427408e-06,0.14791358001763905,0.14042891891392476,0.007452023888584458,0.06799375136349307,0.029382849433495378,0.28405411333966574,0.07161952245999306,0.00436652210491938,0.4547035633910067,0.13159010657500006,0.003046442516302077,0.632586692186275,0.08984936446078755,0.002731932201455263,0.7462000919744225,0.13823938551446258,1.8023609041097521e-06,1.1499148090271962,0.43153621483665455,1.7209891386967264e-09,1.8176675667469175
203,11.9226044739279,0.11554794247850282,0.706606384832412,16.516599730691794,0.007439554365864094,0.5092948331956811,1.0797023804753798,5.7710341399515904e-06,0.14768568894599957,0.13993825515920388,0.007404853036168475,0.06795684456461952,0.029124686460700683,0.2840303314308367,0.0716073616396999,0.004320946924178039,0.4546959541684288,0.1315282045758434,0.0029290151242340827,0.6325444908776033,0.08966057381228516,0.002610065569617465,0.7461474331111513,0.13826234915209584,1.7067117162901207e-06,1.149910593411384,0.4315339302104966,2.235920443890468e-08,1.8176613739109253
